date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-12-11,483189,1614335703,6486,274225939,42279.6699044095,62073036501.57384,3561011789808634.5,0.004303674504951955,2.347584109694712,0.0020978999999789996,1.144370165079252,4829.411382476886,2634364.984535019,267.45531192,13508.0,4.3327404205,7368393.24564816,13508.0,7368393.24564816,23.497675887011,32.01338860536265,0.03020102452549355,545.483657510228,276.8864882198214,17.506446371614288,113794493.46823001,162688623.09183615,109599388.3508864,1122160,642149,4842797.816065371,2641667065.2898836,12.196430432283625,6652.953480771126,0.15565530331242014,84.90742416172289,7831925.605660499,4272187424.7236967,0.04007575821166588,0.04628658464627378,0.03944363827203641
2020-12-12,509468,1614335703,6491,238677893,36770.58896934217,64705025507.62379,3597998813947740.0,0.002844859105363267,1.6174316241773825,0.001331836848567036,0.7572097447834761,3106.768214039431,1766338.849225649,270.36022117,13520.5625,4.3362546769999994,7687053.929292698,13520.5625,7687053.929292698,32.695698446436,33.45166723052479,0.03022042458167191,568.545423261251,293.18571475125214,22.831404622416773,113808014.03073001,162699138.0488145,109612752.20852849,1092064,631126,3480825.290127285,1979007287.8738832,9.25158486752262,5259.946234343033,0.1,56.8545423261251,5838915.751100082,3319688827.095982,0.04016314766322138,0.046718172919615684,0.03960516859788199
2020-12-13,569270,1614335703,6487,245516481,37847.46123015261,67214144913.3056,3661126231468105.0,0.002906530019720361,1.7163720438898638,0.00139044114,0.8210870987666457,3321.3005731245157,1961303.483669079,275.08386802,13421.5,4.303976194,7925700.829088336,13421.5,7925700.829088336,50.919182402421,35.070414536932155,0.030826904741833562,590.5227306253649,316.32301220984573,23.910667692100954,113821435.53073001,162654291.68807346,109626140.77968292,1142703,669738,2235335.09692248,1320016185.2973776,4.835805533498339,2855.653088414689,0.08858835500000001,52.31343729620923,3238722.726394111,1912539388.128678,0.04022849309314755,0.04688930844858083,0.03976626309889456
2020-12-14,541545,1614335704,6524,265370774,40676.08430410791,66760845861.74809,3521007134954278.5,0.003824996852531139,2.243246597566254,0.002076081,1.2175596004582678,4749.089317124694,2785199.272812079,265.93253758,13586.25,4.3562878844999995,7967930.500652983,13586.25,7967930.500652983,35.790105916665,34.908061000431516,0.030407929889187238,586.470181297487,312.123298590672,26.790256553078212,113835021.78073001,162675586.05481166,109639673.74548481,1241593,691748,3180628.24529738,1865343623.6594617,7.34418938811824,4307.148081932784,0.09750786536567092,57.18545547893598,5080328.320852017,2979461071.38084,0.04022963475905828,0.04644963573930745,0.03978436160593416
2020-12-15,526599,1614335704,6489,266043223,40999.10972414856,67056853880.90747,3567719974235595.0,0.005364698828336239,3.159811991949123,0.0027355461425,1.611238912414843,6519.638015594605,3840072.1166358907,267.98998758,13468.6875,4.3180818015,7933067.939158476,13468.6875,7933067.939158476,33.258300254046,35.242175412994776,0.030309951652695157,589.000816832262,344.93193898311034,31.079676685654977,113848490.46823001,162755125.72689053,109611947.63044752,1215285,678894,3423160.221616566,2016244166.6798651,7.648051268968095,4504.708444597225,0.11,64.79008985154883,5192216.118194824,3058219534.7863884,0.0402134524833962,0.04593310152962835,0.03948192707616608
2020-12-16,570129,1614335704,6535,274579916,42016.81958684009,72439629548.52417,3559678179524204.0,0.005083839132963888,3.2343639320413766,0.0026779679999999998,1.7037366611778086,6414.620451282446,4081013.675440053,269.28169617,13595.3125,4.358157524,8649405.94003324,13595.3125,8649405.94003324,25.900717740629002,38.23288077605934,0.029769937635166343,636.205011104617,423.60002692299764,37.63082724463665,113862085.78073001,162624540.89005837,109625517.1681094,1261767,687542,4396097.70358294,2796819388.3249664,9.319398495070866,5929.048023044912,0.10678624719114853,67.937945580065,6407477.880098013,4076469535.8603444,0.04054971671252392,0.04747688621126722,0.04047696388653064
2020-12-17,633044,1614335705,6540,284541403,43507.85978593272,73197934506.2984,3583773287221711.0,0.008213197483974534,5.27934601798873,0.004307382,2.7687341080044137,11024.418931986826,7086365.852371927,271.28676723,13589.25,4.355544999999999,8735008.870167302,13589.25,8735008.870167302,16.84182474,38.40141962245204,0.02820573994191767,642.788150204559,383.7223889467069,33.16652202968948,113875675.03073001,162848550.14287698,109741543.24181981,1342281,761603,6761480.822912285,4346199750.803387,13.00024869462064,8356.405810614435,0.100442323850273,64.56313554996424,9901028.406569166,6364263734.581387,0.04054938031230798,0.047075606176472336,0.04041848152599085
2020-12-18,554504,1614335705,6491,264486397,40746.633338468644,74256894455.67291,3632389641760743.0,0.004658079469562636,3.037115003140624,0.00235773,1.5372638451415443,5561.513982684309,3626163.457999748,272.90333489,13497.8125,4.3258735295,8800710.490492802,13497.8125,8800710.490492802,28.298934485167,38.89719915324218,0.028288289762308138,652.01013056692,410.0007018976895,35.979410181138505,113889172.84323001,162870899.9682314,109746970.04347074,1193950,660058,4024503.922680417,2624017328.093941,8.675693869488535,5656.640292603847,0.10800000000000001,70.41709410122736,5726461.144106864,3733710678.25551,0.040544927409820256,0.04698207199439191,0.040419422975946764
2020-12-19,546564,1614335705,6514,266084317,40848.06831439976,75143194316.2477,3573611550842748.0,0.004204489515740395,2.7737607856014725,0.002135942,1.409110936711631,4889.283132148064,3225528.7522739563,269.42008856,13501.9375,4.326682588500001,8907417.80350164,13501.9375,8907417.80350164,23.008299542477,39.023836991969496,0.02765311262527576,659.714045002922,414.5270510905154,40.022076253499506,113902674.78073001,162865564.25310355,109764359.3140034,1162872,703650,4950503.820173651,3265916900.009177,9.749796152042197,6432.077457417683,0.2,131.94280900058442,6860444.062384494,4525931302.911951,0.04029218420707266,0.04668797345568456,0.040120891419584574
2020-12-20,487968,1614335706,6542,259167790,39615.98746560684,72742604554.40086,3619780104259097.5,0.003179292949300914,2.030175420873971,0.0014860479999999998,0.9489336691990932,3415.530311898717,2181027.605522011,274.24863511,13614.125,4.362111569,8693461.845906125,13614.125,8693461.845906125,40.982390198179004,37.88147066372157,0.027139875036271438,638.561923436587,402.42036735147315,25.315604155057297,113916288.90573001,162927041.83414522,109777440.5086692,1074305,613011,2779639.946690866,1774972230.8200917,7.610528548919476,4859.793748567078,0.148792075,95.01295360412094,4665337.716301677,2979107025.6028533,0.0403893056455785,0.04556620775064887,0.0398861340955972
2020-12-21,487201,1614335706,6504,273680561,42078.807041820415,69787305850.64355,3677135710104576.0,0.005388101648898789,3.300462792506253,0.002688,1.6465249849304495,6179.877798102816,3785462.499402255,276.80569449,13520.75,4.33167911,8282088.054314874,13520.75,8282088.054314874,21.736137511788996,36.00834400550268,0.026705119477511988,612.5464973699591,363.83789430148784,11.91058781594516,113929809.65573001,162958671.00450695,109791945.35150756,1146949,640574,5241492.8638510825,3210658094.7416162,13.080406428893749,8012.35714219436,0.2,122.50929947399179,8378968.267782184,5132507664.004009,0.04043513048368935,0.04475965313074988,0.039922169988136566
2020-12-22,479420,1614335707,6502,273105268,42003.27099354045,72260081138.10728,3668281226998032.5,0.00454711869100776,2.8836728892239556,0.002276812081021188,1.443899250943738,5216.004397573693,3307864.054901688,276.05741972,13476.625,4.3170319885,8546550.19839056,13476.625,8546550.19839056,26.229198201670002,37.07814278525333,0.026694398513318715,634.17585622443,396.16968033825606,12.217483713319025,113943286.28073001,163008081.93201652,109811512.08661567,1147101,633771,4344139.1309276065,2754948152.9140673,9.386193689925376,5952.497419996765,0.17,107.8098955581531,5948697.361057694,3772520242.3687706,0.04047710828795575,0.044821923693133765,0.04000721830111928
