date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-12-29,1623.0,1614335035.0,1426.0,771874.0,541.28611501,0.0,0.0075762535483871,0.0,0.00184458,0.0,0.23486386,0.0,38502.0,28.109015000000003,0.0,38502.0,0.0,241.42513132,0.0,0.0,0.0,0.0,0.0,49995315.51725982,31.0,123.0,207084.13927114,0.0,1764.17422906,0.0,0.361908,0.0,216993.43017438,0.0,0.0,0.0,0.0
2016-12-30,1666.0,1614335035.0,1411.0,929316.0,658.62225372,0.0,0.0010759094444444401,0.0,8.25e-05,0.0,0.07746548,0.0,38097.0,27.792195,0.0,38097.0,0.0,122.02680007,0.0,0.0,0.0,0.0,0.0,50033412.42394988,72.0,195.0,410019.86773473,0.0,12360.07280093,0.0,0.36861900000000003,0.0,2410214.19618216,0.0,0.0,0.0,0.0
2016-12-31,1606.0,1614335035.0,1424.0,732621.0,514.48103933,0.0,0.0026665928125,0.0,5.343e-05,0.0,0.08533097,0.0,38448.0,28.02689,0.0,38448.0,0.0,1041.18161899,0.0,0.0,0.0,0.0,0.0,50071860.31791675,32.0,149.0,48091.37945255,0.0,398.79716025,0.0,0.337009,0.0,59420.776877699995,0.0,0.0,0.0,0.0
2017-01-01,1700.0,1614335035.0,1422.0,766245.0,538.85021097,0.0,0.0050064552173913,0.0,0.00184518,0.0,0.11514847,0.0,38394.0,27.965934999999998,0.0,38394.0,0.0,894.02533526,0.0,0.0,0.0,0.0,0.0,50110254.18305372,23.0,75.0,56050.15004246,0.0,831.67360038,0.0,10.0001,0.0,62375.52002885,0.0,0.0,0.0,0.0
2017-01-02,1626.0,1614335035.0,1419.0,902987.0,636.35447498,0.0,0.00196686230215827,0.0,2.268e-05,0.0,0.27339386,0.0,38313.0,27.885634999999997,0.0,38313.0,0.0,25.11622939,0.0,0.0,0.0,0.0,0.0,50148566.88999726,139.0,277.0,1996659.85307373,0.0,64774.15285153,0.0,1500.0,0.0,17942440.33987447,0.0,0.0,0.0,0.0
2017-01-03,1490.0,1614335035.0,1427.0,973028.0,681.86965662,0.0,0.0020415645000000002,0.0,5.276e-05,0.0,0.08166258,0.0,38529.0,28.021415,0.0,38529.0,0.0,185.09884309,0.0,0.0,0.0,0.0,0.0,50187095.78633879,40.0,149.0,271136.73402719,0.0,2546.61767333,0.0,0.47716499999999995,0.0,379446.03332629,0.0,0.0,0.0,0.0
2017-01-04,1675.0,1614335036.0,1425.0,743900.0,522.03508772,0.0,0.0018527270967741898,0.0,5.3200000000000006e-05,0.0,0.05743454,0.0,38475.0,27.960459999999998,0.0,38475.0,0.0,542.37695693,0.0,0.0,0.0,0.0,0.0,50225570.71110417,31.0,164.0,92602.70014974,0.0,583.74370927,0.0,0.314135955,0.0,95733.96832103,0.0,0.0,0.0,0.0
2017-01-05,1731.0,1614335036.0,1413.0,848639.0,600.59377212,0.0,0.00288601375,0.0,5.3200000000000006e-05,0.0,0.11544055,0.0,38151.0,27.70423,0.0,38151.0,0.0,112.14111514,0.0,0.0,0.0,0.0,0.0,50263721.57513935,40.0,180.0,448218.49251571,0.0,2573.09933068,0.0,0.3267795,0.0,463157.87952323,0.0,0.0,0.0,0.0
2017-01-06,1785.0,1614335036.0,1422.0,868374.0,610.67088608,0.0,0.0027620380952381,0.0,5.3200000000000006e-05,0.0,0.1160056,0.0,38394.0,27.859354999999997,0.0,38394.0,0.0,181.57960763,0.0,0.0,0.0,0.0,0.0,50302115.43903829,42.0,195.0,277025.13567162,0.0,2152.00609311,0.0,0.349911,0.0,419641.18815578,0.0,0.0,0.0,0.0
2017-01-07,2022.0,1614335036.0,1424.0,757312.0,531.82022472,0.0,0.00217378725490196,0.0,5.3200000000000006e-05,0.0,0.11086315,0.0,38448.0,27.877240000000004,0.0,38448.0,0.0,172.53420992,0.0,0.0,0.0,0.0,0.0,50340563.30514727,51.0,236.0,291771.48885349,0.0,1419.13496406,0.0,1.00001,0.0,334915.85151912,0.0,0.0,0.0,0.0
2017-01-08,1792.0,1614335036.0,1425.0,754930.0,529.7754386,0.0,0.007637655434782609,0.0,5.343e-05,0.0,0.35133215,0.0,38475.0,27.875415000000004,0.0,38475.0,0.0,169.51832966,0.0,0.0,0.0,0.0,0.0,50379037.93092185,46.0,191.0,297189.32479034,0.0,1883.21121917,0.0,0.265556,0.0,359693.34286163,0.0,0.0,0.0,0.0
2017-01-09,1852.0,1614335036.0,1419.0,851676.0,600.19450317,0.0,0.00448793225806452,0.0,5.343e-05,0.0,0.2782518,0.0,38313.0,27.73708,0.0,38313.0,0.0,76.86631777,0.0,0.0,0.0,0.0,0.0,50417350.63087293,62.0,279.0,655909.53352761,0.0,2425.18412921,0.0,0.315282,0.0,676626.37204905,0.0,0.0,0.0,0.0
2017-01-10,1726.0,1614335036.0,1426.0,685291.0,480.56872369999996,0.0,0.00305469909090909,0.0,5.343e-05,0.0,0.13440676,0.0,38502.0,27.852420000000002,0.0,38502.0,0.0,253.91942385,0.0,0.0,0.0,0.0,0.0,50455852.48009778,44.0,210.0,198708.12446844,0.0,1062.22290935,0.0,0.2749685,0.0,223066.81096407,0.0,0.0,0.0,0.0
2017-01-11,1793.0,1614335037.0,1434.0,895206.0,624.27196653,0.0,0.00452287574468085,0.0,5.343e-05,0.0,0.21257516,0.0,38718.0,27.987470000000002,0.0,38718.0,0.0,97.54969931,0.0,0.0,0.0,0.0,0.0,50494570.24821829,47.0,232.0,517629.17369982,0.0,2303.40567803,0.0,0.22540549999999998,0.0,534390.11730285,0.0,0.0,0.0,0.0
2017-01-12,1748.0,1614335037.0,1428.0,674987.0,472.67997199,0.0,0.00853089794871795,0.0,5.9999999999999995e-05,0.0,0.33270502,0.0,38556.0,27.848770000000002,0.0,38556.0,0.0,214.44925028,0.0,0.0,0.0,0.0,0.0,50533125.89728842,39.0,263.0,235641.42020494,0.0,924.15275957,0.0,0.30157,0.0,243052.1757679,0.0,0.0,0.0,0.0
2017-01-13,1941.0,1614335037.0,1424.0,904818.0,635.40589888,0.0,0.0052081728125,0.0,0.00020025,0.0,0.33332306,0.0,38448.0,27.749855,0.0,38448.0,0.0,93.22105555,0.0,0.0,0.0,0.0,0.0,50571573.54584846,64.0,391.0,542490.89162288,0.0,1404.89737418,0.0,0.327656,0.0,549314.87330438,0.0,0.0,0.0,0.0
2017-01-14,1715.0,1614335037.0,1430.0,826934.0,578.27552448,0.0,0.00355492796875,0.0,5.343e-05,0.0,0.22751539,0.0,38610.0,27.845484999999996,0.0,38610.0,0.0,203.87695207,0.0,0.0,0.0,0.0,0.0,50610183.30013194,64.0,272.0,248238.86558497,0.0,1108.11159955,0.0,0.2733065,0.0,301406.35507894,0.0,0.0,0.0,0.0
2017-01-15,1442.0,1614335037.0,1425.0,875669.0,614.5045614000001,0.0,0.00323790405797101,0.0,9.677e-05,0.0,0.22341538,0.0,38475.0,27.727225,0.0,38475.0,0.0,168.85539512,0.0,0.0,0.0,0.0,0.0,50648658.06146223,69.0,204.0,299952.85625665,0.0,1530.64321163,0.0,0.3354775,0.0,312251.21517308,0.0,0.0,0.0,0.0
2017-01-16,1147.0,1614335037.0,1430.0,708970.0,495.78321678,0.0,0.0032721403030303,0.0,5.343e-05,0.0,0.10798063,0.0,38610.0,27.803145,0.0,38610.0,0.0,1239.27983904,0.0,0.0,0.0,0.0,0.0,50687267.93607685,33.0,182.0,40900.58301546,0.0,229.16773540000003,0.0,0.2573978,0.0,41708.52784222,0.0,0.0,0.0,0.0
2017-01-17,1133.0,1614335037.0,1416.0,800337.0,565.20974576,0.0,0.00255726113636364,0.0,8.25e-05,0.0,0.11251949,0.0,33732.0,24.274325,0.0,33732.0,0.0,214.45251503,0.0,0.0,0.0,0.0,0.0,50721004.30425159,44.0,173.0,236513.91683261,0.0,1657.65407614,0.0,0.248258,0.0,286774.155173,0.0,0.0,0.0,0.0
2017-01-18,1288.0,1614335038.0,1429.0,925921.0,647.95031491,0.0,0.0030787355555555603,0.0,0.0002,0.0,0.1385431,0.0,32152.5,23.123115,0.0,32152.5,0.0,124.82185946,0.0,0.0,0.0,0.0,0.0,50753156.64651453,45.0,302.0,406604.71542475,0.0,1578.62073001,0.0,0.2529225,0.0,476743.46046349,0.0,0.0,0.0,0.0
2017-01-19,1594.0,1614335038.0,1427.0,736971.0,516.44779257,0.0,0.00452966517857143,0.0,0.00011906,0.0,0.25366125,0.0,32107.5,23.07603,0.0,32107.5,0.0,624.84899969,0.0,0.0,0.0,0.0,0.0,50785263.87383435,56.0,259.0,81276.05853427,0.0,454.53372599,0.0,0.182875,0.0,117724.23503187,0.0,0.0,0.0,0.0
2017-01-20,1645.0,1614335038.0,1427.0,818244.0,573.4015417,0.0,0.00270549081081081,0.0,5.342e-05,0.0,0.10010316,0.0,32107.5,23.061429999999998,0.0,32107.5,0.0,242.29480775,0.0,0.0,0.0,0.0,0.0,50817371.25271364,37.0,196.0,209733.63698966,0.0,1120.87540625,0.0,0.15651700000000002,0.0,219691.57962443,0.0,0.0,0.0,0.0
2017-01-21,1863.0,1614335038.0,1432.0,805844.0,562.74022346,0.0,0.002044676,0.0,0.0001264,0.0,0.10223380000000001,0.0,32220.0,23.127495,0.0,32220.0,0.0,160.30055898,0.0,0.0,0.0,0.0,0.0,50849591.13038378,50.0,473.0,317214.05998247,0.0,738.91225023,0.0,0.241829,0.0,349505.49435892,0.0,0.0,0.0,0.0
2017-01-22,1686.0,1614335038.0,1432.0,2324189.0,1623.03701117,0.0,0.00481198459016393,0.0,0.0010734000000000002,0.0,0.29353106,0.0,32220.0,23.112895,0.0,32220.0,0.0,196.89984486,0.0,0.0,0.0,0.0,0.0,50881810.02172263,61.0,205.0,258414.67806659,0.0,1271.50787181,0.0,0.17491900000000002,0.0,260659.11372197,0.0,0.0,0.0,0.0
2017-01-23,1633.0,1614335039.0,1427.0,796177.0,557.93763139,0.0,0.0044747703448275895,0.0,0.00153881,0.0,0.12976834,0.0,32107.5,23.01763,0.0,32107.5,0.0,83.03131293,0.0,0.0,0.0,0.0,0.0,50913916.57680144,29.0,63.0,613189.34724701,0.0,11045.44817866,0.0,1.0,0.0,695863.23525587,0.0,0.0,0.0,0.0
2017-01-24,1537.0,1614335039.0,1412.0,634817.0,449.58711048,0.0,0.01138594,0.0,0.01,0.0,0.1138594,0.0,31770.0,22.761765,0.0,31770.0,0.0,251.6104799,0.0,0.0,0.0,0.0,0.0,50945686.14797609,10.0,20.0,202478.39504885,0.0,10633.77079472,0.0,17.0485,0.0,212675.41589437,0.0,0.0,0.0,0.0
2017-01-25,1724.0,1614335039.0,1427.0,807743.0,566.04274702,0.0,0.0008023496226415089,0.0,5.001e-05,0.0,0.04252453,0.0,32107.5,22.988795,0.0,32107.5,0.0,453.08327598,0.0,0.0,0.0,0.0,0.0,50977793.49027006,53.0,241.0,112513.07694013,0.0,1296.62201252,0.0,0.2221,0.0,312485.90501690004,0.0,0.0,0.0,0.0
2017-01-26,1739.0,1614335039.0,1429.0,1044108.0,730.65640308,0.0,0.00132903058823529,0.0,7.140000000000001e-05,0.0,0.06778056,0.0,32152.5,23.00668,0.0,32152.5,0.0,13.10285217,0.0,0.0,0.0,0.0,0.0,51009945.50726024,51.0,263.0,3893041.36491547,0.0,20621.67578019,0.0,0.222237,0.0,5423500.73018956,0.0,0.0,0.0,0.0
2017-01-27,1754.0,1614335039.0,1430.0,755596.0,528.38881119,0.0,0.000353020967741935,0.0,5.333e-05,0.0,0.01094365,0.0,32175.0,23.00814,0.0,32175.0,0.0,537.17075231,0.0,0.0,0.0,0.0,0.0,51042119.67832571,31.0,236.0,95020.28816564,0.0,642.54965923,0.0,0.17117449999999998,0.0,151641.71957806,0.0,0.0,0.0,0.0
2017-01-28,1973.0,1614335039.0,1429.0,1830135.0,1280.71028691,0.0,0.00241171668449198,0.0,0.00052707,0.0,0.45099102,0.0,32152.5,22.97748,0.0,32152.5,0.0,134.17353243,0.0,0.0,0.0,0.0,0.0,51074271.40977142,187.0,482.0,380658.31974476,0.0,856.9873306,0.0,0.2424175,0.0,413067.89334742,0.0,0.0,0.0,0.0
2017-01-29,1759.0,1614335039.0,1419.0,821393.0,578.8534179,0.0,0.00268092666666667,0.0,6.401e-05,0.0,0.12868448,0.0,31927.5,22.802645000000002,0.0,31927.5,0.0,127.51386451,0.0,0.0,0.0,0.0,0.0,51106198.46460511,48.0,308.0,400789.34679382,0.0,1396.38396589,0.0,0.166623,0.0,430086.26149429,0.0,0.0,0.0,0.0
2017-01-30,1739.0,1614335040.0,1415.0,1057398.0,747.27773852,0.0,0.00279885095238095,0.0,0.00010402,0.0,0.11755174,0.0,31837.5,22.72417,0.0,31837.5,0.0,84.04126405,0.0,0.0,0.0,0.0,0.0,51138035.33103063,42.0,214.0,608487.22246279,0.0,2855.8519165,0.0,0.15074400000000002,0.0,611152.31013094,0.0,0.0,0.0,0.0
2017-01-31,1847.0,1614335040.0,1423.0,1351712.0,949.90302178,0.0,0.00301415259259259,0.0,0.00045221,0.0,0.16276424,0.0,32017.5,22.838414999999998,0.0,32017.5,0.0,180.79363248,0.0,0.0,0.0,0.0,0.0,51170052.25053458,54.0,287.0,283030.16841842,0.0,1083.92378063,0.0,0.191946,0.0,311086.12504099996,0.0,0.0,0.0,0.0
2017-02-01,1546.0,1614335040.0,1426.0,739074.0,518.28471248,0.0,0.00438013558823529,0.0,0.00094415,0.0,0.14892461,0.0,32085.0,22.871995000000002,0.0,32085.0,0.0,163.76663222,0.0,0.0,0.0,0.0,0.0,51202136.38418611,34.0,165.0,312653.04592519,0.0,1973.01324548,0.0,0.249358,0.0,325547.18550371,0.0,0.0,0.0,0.0
2017-02-02,1633.0,1614335040.0,1427.0,810138.0,567.7210932,0.0,0.00239522,0.0,4.98e-05,0.0,0.07425182,0.0,32107.5,22.873820000000002,0.0,32107.5,0.0,507.02457018,0.0,0.0,0.0,0.0,0.0,51234243.09313609,31.0,201.0,101048.83689276,0.0,635.31550127,0.0,0.229392,0.0,127698.41575480001,0.0,0.0,0.0,0.0
2017-02-03,1710.0,1614335040.0,1431.0,1215245.0,849.22781272,0.0,0.0028166657142857103,0.0,8.908e-05,0.0,0.11829996,0.0,32197.5,22.923460000000002,0.0,32197.5,0.0,224.97486247,0.0,0.0,0.0,0.0,0.0,51266439.85835024,42.0,234.0,227876.3026955,0.0,1228.11825401,0.0,0.1710525,0.0,287379.671438,0.0,0.0,0.0,0.0
2017-02-04,1701.0,1614335040.0,1424.0,744247.0,522.64536517,0.0,0.0022350090625,0.0,5.31e-05,0.0,0.07152029,0.0,32040.0,22.79717,0.0,32040.0,0.0,286.48087960000004,0.0,0.0,0.0,0.0,0.0,51298478.97060763,32.0,190.0,179064.23298767,0.0,1004.39676288,0.0,0.2004325,0.0,190835.38494768,0.0,0.0,0.0,0.0
2017-02-05,1665.0,1614335040.0,1427.0,689748.0,483.35529082,0.0,0.0024332192592592602,0.0,5.3200000000000006e-05,0.0,0.06569692,0.0,32107.5,22.83075,0.0,32107.5,0.0,815.83964494,0.0,0.0,0.0,0.0,0.0,51330585.68842393,27.0,115.0,62917.49366015,0.0,548.65698196,0.0,0.173627,0.0,63095.55292527,0.0,0.0,0.0,0.0
2017-02-06,1755.0,1614335041.0,1423.0,892607.0,627.27125791,0.0,0.0022397544,0.0,0.00011158,0.0,0.05599386,0.0,32017.5,22.75264,0.0,32017.5,0.0,620.04458914,0.0,0.0,0.0,0.0,0.0,51362602.81636551,25.0,148.0,82836.9503038,0.0,560.0820685,0.0,0.21471350000000003,0.0,82892.14613771,0.0,0.0,0.0,0.0
2017-02-07,1585.0,1614335041.0,1420.0,941663.0,663.14295775,0.0,0.00342044641025641,0.0,8.215e-05,0.0,0.13339741,0.0,31950.0,22.69059,0.0,31950.0,0.0,202.52008868,0.0,0.0,0.0,0.0,0.0,51394551.66700806,39.0,186.0,253775.07980061,0.0,1747.09940225,0.0,0.2187645,0.0,324960.48881826,0.0,0.0,0.0,0.0
2017-02-08,1683.0,1614335041.0,1424.0,803210.0,564.05196629,0.0,0.00192862352941176,0.0,5.096e-05,0.0,0.0655732,0.0,32040.0,22.74023,0.0,32040.0,0.0,705.70609669,0.0,0.0,0.0,0.0,0.0,51426591.08543974,34.0,252.0,72872.53337683,0.0,308.33443444,0.0,0.154158,0.0,77700.27747774,0.0,0.0,0.0,0.0
2017-02-09,1450.0,1614335041.0,1417.0,831344.0,586.69301341,0.0,0.00233002111111111,0.0,0.0001485,0.0,0.04194038,0.0,31882.5,22.61467,0.0,31882.5,0.0,383.70317114,0.0,0.0,0.0,0.0,0.0,51458473.02852988,18.0,50.0,134110.10619288,0.0,2934.55948093,0.0,0.383388,0.0,146727.9740464,0.0,0.0,0.0,0.0
2017-02-10,1361.0,1614335041.0,1422.0,780142.0,548.6230661000001,0.0,0.00191344625,0.0,0.00015608,0.0,0.01530757,0.0,31995.0,22.68037,0.0,31995.0,0.0,777.44021552,0.0,0.0,0.0,0.0,0.0,51490467.397002794,8.0,24.0,66230.77423724,0.0,2760.0554625,0.0,100.001,0.0,66241.33110011,0.0,0.0,0.0,0.0
2017-02-11,1803.0,1614335041.0,1422.0,1071224.0,753.32208158,0.0,0.0065009182716049396,0.0,0.00020432,0.0,0.52657438,0.0,31995.0,22.666135,0.0,31995.0,0.0,96.55801971,0.0,0.0,0.0,0.0,0.0,51522461.65447945,81.0,195.0,533590.70335744,0.0,3608.99711861,0.0,99.79,0.0,703754.43812928,0.0,0.0,0.0,0.0
2017-02-12,1762.0,1614335042.0,1431.0,707164.0,494.174703,0.0,0.00410044125,0.0,0.00011168,0.0,0.13121412,0.0,32197.5,22.795345,0.0,32197.5,0.0,444.41260708,0.0,0.0,0.0,0.0,0.0,51554659.00716851,32.0,57.0,116006.29276948,0.0,3329.37085214,0.0,1000.0,0.0,189774.13857195,0.0,0.0,0.0,0.0
2017-02-13,1762.0,1614335042.0,1416.0,1248759.0,881.89194915,0.0,0.00249671663716814,0.0,9.66e-05,0.0,0.28212898,0.0,31860.0,22.5424,0.0,31860.0,0.0,51.67501249,0.0,0.0,0.0,0.0,0.0,51586518.70934169,113.0,215.0,998287.4937024,0.0,7346.70738592,0.0,100.0,0.0,1579542.08797295,0.0,0.0,0.0,0.0
2017-02-14,1673.0,1614335042.0,1414.0,709771.0,501.95968883,0.0,0.00218621055555556,0.0,5.292e-05,0.0,0.07870358,0.0,31815.0,22.496775,0.0,31815.0,0.0,552.06296835,0.0,0.0,0.0,0.0,0.0,51618283.61469915,36.0,106.0,93500.71744408,0.0,1404.63621788,0.0,10.0001,0.0,148891.43909491,0.0,0.0,0.0,0.0
2017-02-15,1552.0,1614335042.0,1430.0,843793.0,590.06503497,0.0,0.0047949084375,0.0,0.0029449000000000003,0.0,0.15343707,0.0,32175.0,22.73731,0.0,32175.0,0.0,180.83707962,0.0,0.0,0.0,0.0,0.0,51650458.44516098,32.0,60.0,285618.73789832,0.0,5772.8396816,0.0,68.485,0.0,346370.38089581,0.0,0.0,0.0,0.0
2017-02-16,1585.0,1614335042.0,1424.0,699916.0,491.51404494,0.0,0.00113507945205479,0.0,3.74e-05,0.0,0.08286080000000001,0.0,29628.0,20.92545,0.0,29628.0,0.0,240.25102241,0.0,0.0,0.0,0.0,0.0,51680090.84635567,73.0,144.0,215108.72390212,0.0,30804.61101988,0.0,9999.9999626,0.0,4435863.98686318,0.0,0.0,0.0,0.0
2017-02-17,1801.0,1614335042.0,1431.0,1007834.0,704.28651293,0.0,0.00251081,0.0,0.00012655,0.0,0.08787835,0.0,25758.0,18.18284,0.0,25758.0,0.0,76.69262294,0.0,0.0,0.0,0.0,0.0,51705848.74248176,35.0,101.0,674195.85818661,0.0,6888.14184969,0.0,43.08469658,0.0,695702.32681855,0.0,0.0,0.0,0.0
2017-02-18,1838.0,1614335043.0,1416.0,764722.0,540.0579096,0.0,0.00038102776595744703,0.0,2.26e-05,0.0,0.03581661,0.0,25488.0,17.98355,0.0,25488.0,0.0,75.78548071,0.0,0.0,0.0,0.0,0.0,51731336.69083979,94.0,185.0,682602.21099839,0.0,7646.00600108,0.0,5636.3099809,0.0,1414511.11019966,0.0,0.0,0.0,0.0
2017-02-19,1808.0,1614335043.0,1417.0,1403001.0,990.12067749,0.0,0.00172473492753623,0.0,0.00012134,0.0,0.11900671,0.0,25506.0,17.9872,0.0,25506.0,0.0,142.89044717,0.0,0.0,0.0,0.0,0.0,51756842.0566274,69.0,158.0,362213.45149826,0.0,254047.48469277,0.0,331.2722266,0.0,40139502.58145788,0.0,0.0,0.0,0.0
2017-02-20,1960.0,1614335043.0,1414.0,1295107.0,915.91725601,0.0,0.0025028213385826802,0.0,0.000421,0.0,0.31785831,0.0,25452.0,17.940479999999997,0.0,25452.0,0.0,127.96691595,0.0,0.0,0.0,0.0,0.0,51782293.22399909,127.0,323.0,404653.75631190004,0.0,1273.28808816,0.0,10.0001,0.0,411272.05247448,0.0,0.0,0.0,0.0
2017-02-21,1908.0,1614335043.0,1420.0,794823.0,559.73450704,0.0,0.000347783866666667,0.0,2.26e-05,0.0,0.05216758,0.0,25560.0,18.00764,0.0,25560.0,0.0,217.85363328,0.0,0.0,0.0,0.0,0.0,51807852.45706251,150.0,336.0,237810.36688281,0.0,25553.73354287,0.0,2000.0,0.0,8586054.47040575,0.0,0.0,0.0,0.0
2017-02-22,1951.0,1614335043.0,1423.0,728068.0,511.64300773,0.0,0.00426853575757576,0.0,0.0003415,0.0,0.14086168,0.0,25614.0,18.036839999999998,0.0,25614.0,0.0,157.28789292,0.0,0.0,0.0,0.0,0.0,51833466.10138285,33.0,160.0,329545.17438365,0.0,2620.40314678,0.0,10.0001,0.0,419264.5034856,0.0,0.0,0.0,0.0
2017-02-23,2039.0,1614335043.0,1431.0,990603.0,692.24528302,0.0,0.00500675392156863,0.0,0.00412482,0.0,0.25534445,0.0,25758.0,18.129185,0.0,25758.0,0.0,204.70407637,0.0,0.0,0.0,0.0,0.0,51859223.83109882,51.0,263.0,253337.52385712,0.0,1034.49429465,0.0,10.0001,0.0,272071.99949184,0.0,0.0,0.0,0.0
2017-02-24,2075.0,1614335044.0,1416.0,878908.0,620.69774011,0.0,0.00305587287878788,0.0,0.00012474,0.0,0.20168761,0.0,25488.0,17.93026,0.0,25488.0,0.0,79.44613792,0.0,0.0,0.0,0.0,0.0,51884711.61426155,66.0,156.0,653080.35066547,0.0,224825.73130906,0.0,1000.0,0.0,35072814.08421347,0.0,0.0,0.0,0.0
2017-02-25,1877.0,1614335044.0,1420.0,818671.0,576.52887324,0.0,0.0012580615625,0.0,2.26e-05,0.0,0.04025797,0.0,25560.0,17.972235,0.0,25560.0,0.0,34.61665571,0.0,0.0,0.0,0.0,0.0,51910271.55845762,32.0,108.0,1499575.00199609,0.0,241168.14158402,0.0,100.001,0.0,26046159.29107376,0.0,0.0,0.0,0.0
2017-02-26,2151.0,1614335044.0,1420.0,708279.0,498.78802817,0.0,0.00069065642384106,0.0,3.73e-05,0.0,0.10428912,0.0,25560.0,17.963475,0.0,25560.0,0.0,53.00267985,0.0,0.0,0.0,0.0,0.0,51935831.43867218,151.0,417.0,979871.80248283,0.0,53292.87609103,0.0,149.98,0.0,22223129.32995827,0.0,0.0,0.0,0.0
2017-02-27,2311.0,1614335044.0,1424.0,988701.0,694.3125,0.0,0.00115758735294118,0.0,2.26e-05,0.0,0.27550579,0.0,25632.0,18.005085,0.0,25632.0,0.0,23.16196786,0.0,0.0,0.0,0.0,0.0,51961463.14757307,238.0,489.0,2243395.87488455,0.0,223848.81889253,0.0,10000.0,0.0,109462072.43844756,0.0,0.0,0.0,0.0
2017-02-28,2190.0,1614335044.0,1411.0,1064552.0,754.46633593,0.0,0.00532980370689655,0.0,0.00071734,0.0,0.61825723,0.0,25398.0,17.832075,0.0,25398.0,0.0,25.02106235,0.0,0.0,0.0,0.0,0.0,51986860.51383762,116.0,358.0,2077723.95074224,0.0,13235.24584592,0.0,10.0001,0.0,4738218.01284103,0.0,0.0,0.0,0.0
2017-03-01,1925.0,1614335045.0,1409.0,722537.0,512.8012775000001,0.0,0.00644406513888889,0.0,0.01,0.0,0.46397269,0.0,25362.0,17.79813,0.0,25362.0,0.0,36.30194653,0.0,0.0,0.0,0.0,0.0,52012222.03394705,72.0,239.0,1432766.75227913,0.0,9369.18694735,0.0,4.9999,0.0,2239235.68041691,0.0,0.0,0.0,0.0
2017-03-02,1553.0,1614335045.0,1450.0,780301.0,538.13862069,0.0,0.00134803803571429,0.0,4.2e-05,0.0,0.07549013,0.0,26100.0,18.306575,0.0,26100.0,0.0,263.00397352,0.0,0.0,0.0,0.0,0.0,52038321.94252808,56.0,202.0,197861.35261391,0.0,1133.19527448,0.0,0.1659055,0.0,228905.44544556,0.0,0.0,0.0,0.0
2017-03-03,1924.0,1614335045.0,1425.0,828417.0,581.34526316,0.0,0.00458648336734694,0.0,5.333e-05,0.0,0.44947537,0.0,25650.0,17.98209,0.0,25650.0,0.0,53.41108235,0.0,0.0,0.0,0.0,0.0,52063971.47685614,98.0,368.0,974778.43898391,0.0,2740.17426049,0.0,1.00001,0.0,1008384.12785955,0.0,0.0,0.0,0.0
2017-03-04,1780.0,1614335045.0,1425.0,1304684.0,915.5677193,0.0,0.00235704146067416,0.0,5.001e-05,0.0,0.20977669,0.0,25650.0,17.973329999999997,0.0,25650.0,0.0,31.35156783,0.0,0.0,0.0,0.0,0.0,52089621.25105155,89.0,215.0,1661467.82623598,0.0,8182.26674371,0.0,7.0199896,0.0,1759187.34989794,0.0,0.0,0.0,0.0
2017-03-05,1829.0,1614335045.0,1419.0,840596.0,592.38618746,0.0,0.0167544102857143,0.0,0.01,0.0,1.17280872,0.0,25542.0,17.889015,0.0,25542.0,0.0,161.57454311,0.0,0.0,0.0,0.0,0.0,52115162.06228167,70.0,198.0,322545.62542997,0.0,1711.29583454,0.0,2.08998241,0.0,338836.57523854,0.0,0.0,0.0,0.0
2017-03-06,2104.0,1614335045.0,1424.0,844360.0,592.9494382,0.0,0.00410999252525253,0.0,7.945e-05,0.0,0.40688926,0.0,25632.0,17.943035000000002,0.0,25632.0,0.0,76.72839243,0.0,0.0,0.0,0.0,0.0,52140793.63931077,99.0,323.0,679550.18979167,0.0,2296.20197213,0.0,4.0,0.0,741673.23699691,0.0,0.0,0.0,0.0
2017-03-07,1908.0,1614335045.0,1422.0,906375.0,637.39451477,0.0,0.005331550500000001,0.0,0.00010772,0.0,0.21326202,0.0,25596.0,17.90909,0.0,25596.0,0.0,284.19852505,0.0,0.0,0.0,0.0,0.0,52166389.40996828,40.0,143.0,183556.15814962,0.0,1579.42481069,0.0,10.0001,0.0,225857.74792933,0.0,0.0,0.0,0.0
2017-03-08,1905.0,1614335046.0,1419.0,773236.0,544.91613813,0.0,0.003991997777777779,0.0,5.67e-05,0.0,0.28742384,0.0,25542.0,17.862735,0.0,25542.0,0.0,152.51464558,0.0,0.0,0.0,0.0,0.0,52191931.10664105,72.0,133.0,342209.30657266,0.0,2892.76369365,0.0,992.33001218,0.0,384737.57125587,0.0,0.0,0.0,0.0
