date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-08-28,13460,1614335210,287,3505992,12216.0,1.79787565,240968638.01730788,134029646.68112934,15679102.5528629,0.00281688924006555,0.11213793997864212,0.00055,0.02189502736245957,13.75205327,547.4574229757303,136.73382839,130.29881005129513,0.009089334808883685,39.8091406590174,2550.8720617629915,35.40569302888206,6053098.2088086,6053098.2088086,5168019.93123,6304,11303,44269.20740913,1762319.1046132718,16.02397496,637.9006730992127,1.27238331,50.652486159976135,181118.9889396,7210191.306715554,0.1135365388792165,0.08291969448787158,0.10488905957685063
2017-08-29,14503,1614335210,321,3834669,11946.00934579,1.60146426,215481754.63513878,134552958.58090368,16988140.825953,0.00309040576147494,0.1098748010848899,0.00055,0.019554435650497824,16.091742800000002,572.1180892490213,150.77326319,115.91364821681177,0.007728258447106961,35.5535193645415,2288.248042632785,33.690007039428004,6060771.43659777,6060771.43659777,5174925.82129602,6800,12981,40197.91910192,1429177.4952043854,21.458657100000003,762.930780741906,0.9980700000000001,35.48490107216793,278554.82783657,9903604.465574015,0.11394317783012925,0.08353557670250218,0.10558044461925388
2017-08-30,12567,1614335210,249,3086824,12396.88353414,1.67988232,231483963.03111607,137797725.5088724,19478413.8620275,0.00323291798204041,0.12335687385493298,0.00055,0.02098608161330246,12.96076819,494.53770728442635,74.91865925,124.6966247719898,0.008319068522501458,38.1565120241863,2483.8752733909405,32.90319503045961,6066696.10902551,6066696.10902551,5180258.01073604,5239,9875,80977.10463458,3089803.866673145,72.69612957,2773.8307420495103,0.99694442,38.03992174917544,717874.27949279,27391578.577320725,0.11401036091429505,0.08337941889587175,0.10522975598429296
2017-08-31,14159,1614335210,301,3400412,11297.04983389,1.66775349,232005578.48603183,139112632.47381458,17906962.755342998,0.00258101519963495,0.09858750670136948,0.00041900000000000005,0.01600461915672418,11.31258962,432.109041872103,96.48451629,123.91809407501724,0.008057871603740503,38.1971817582916,2570.1701531118188,29.68981249646308,6073892.57024622,6073892.57024622,5186734.82188871,5877,11000,62951.99275191,2404588.7091913624,425.05833506,16236.030482163631,0.99766099,38.107838168187136,4675641.68564004,178596335.30303752,0.11400656979975105,0.0833365985537658,0.10520138260415153
2017-09-01,14152,1614335211,317,3299124,10407.33123028,1.78349123,252167974.70159817,141390084.12311795,18021029.7651432,0.00249476604195482,0.10344573670703411,0.00041900000000000005,0.01737387913388643,10.82229509,448.7476058351136,135.82723734,137.4564920684075,0.008431009296317937,41.46510533147121,2738.739815451557,42.42480816578691,6081450.23835759,6081450.23835759,5193536.71292061,5907,10221,44773.42216181,1856534.6659898784,198.39340408,8226.40339724633,1.10440682,45.79434512009516,2027778.98306215,84082069.12161559,0.11405790005738757,0.08430109645949486,0.10545581890266367
2017-09-02,11744,1614335211,260,2708661,10417.92692308,1.54869373,219447987.8463172,141698764.0402008,20094616.6275803,0.00297538317843866,0.1072563818026775,0.00041900000000000005,0.015104079468145844,9.604536900000001,346.22360045904327,105.84149807,119.1614603977091,0.007844997893045014,36.04792235834329,2388.5375907853563,25.7222862899737,6087673.6713101,6087673.6713101,5199137.79788924,4520,9039,57516.88876339,2073364.3404361506,24.59114363,886.4596362771085,0.99559474,35.88912188789498,222279.34723568,8012708.651015026,0.1144954022128562,0.08864567861361865,0.10577055420878984
2017-09-03,12817,1614335211,303,2919154,9634.17161716,1.5843329,226172455.38089177,142755638.70064548,19904646.785234697,0.00299307849877451,0.11106737209004426,0.000455,0.01688417270768592,9.76940822,362.5239025019044,158.68742016,124.27803137640731,0.008022852886031561,37.108071885023996,2369.5312210735506,31.517168898682225,6094966.50975741,6094966.50975741,5205701.35239875,4778,10016,38408.6306493,1425270.2271395605,17.09383133,634.3191217841153,0.495844855,18.3998465231593,171211.81455781,6353340.322176612,0.111781730550962,0.088611895295676,0.10578440596767102
2017-09-04,13089,1614335211,300,3435727,11452.42333333,1.40640614,200389699.18066698,142483521.71356457,19951956.9421608,0.00394807161070161,0.1296514700364968,0.000433,0.014219368861910447,14.46178631,474.9133347436877,148.37075495,109.79936736892651,0.0075065233009935705,32.8391890575299,2075.6766964188696,9.646749707246126,6102151.26901005,6102151.26901005,5212167.63958629,5155,9582,41127.72271822,1350601.0618492945,22.85371955,750.4976169702171,1.035806235,34.01503677813325,218984.34075197,7191268.166592491,0.1114649145292682,0.09121884278948714,0.1067265945124634
2017-09-05,12535,1614335212,302,2875645,9522.00331126,1.46418902,209661875.20445842,143193175.50437066,20983030.0036464,0.0029207490627763,0.10023557779119983,0.000455,0.015614894300999719,9.91010157,340.09931544554155,180.92987513,117.31278561212964,0.007704994209818836,34.318449013186196,2152.3699082998396,12.13596242174804,6109305.089047,6109305.089047,5218606.07326031,4893,9423,33766.14881746,1158801.8565636582,19.00953269,652.3776783862612,0.99565906,34.1694746851269,179126.82655779997,6147354.864117707,0.1112126586585762,0.09146792521174378,0.10456618022536096
2017-09-06,11201,1614335212,243,2551620,10500.49382716,1.4681243999999998,211273477.40753734,143907068.02841118,22002048.4865233,0.00290809447933884,0.10047336910159059,0.00041900000000000005,0.014476263392631446,8.796985800000002,303.9319415323118,177.45253679,118.04961774457358,0.007498519953828172,34.5495546363519,2187.0909371610724,12.505783677719435,6115085.40793873,6115085.40793873,5223808.35997076,4237,8559,34460.40005211,1190591.4743909186,18.01604973,622.446494477868,0.9966693999999999,34.43448388968006,154199.36962322,5327519.5456884615,0.11116713098484622,0.09146940524376064,0.10120898888599583
2017-09-07,13465,1614335212,324,3047880,9407.03703704,1.45186965,209984650.2565468,144630511.7658094,19473154.9448048,0.00278047112964989,0.0953583584450503,0.00041900000000000005,0.014369921615948276,10.16540245,348.63015847510405,181.01144351,120.48392525265886,0.0073991214377557,34.2957556466546,2156.1096570111545,7.347263511114428,6122759.10815308,6122759.10815308,5230714.68907979,5265,10010,33825.25982626,1160062.8456860157,19.37762174,664.5701802083419,0.9958258,34.15259830343434,193969.99363955,6652347.504645153,0.11106791385577078,0.09123999329610023,0.10045914962030264
2017-09-08,13920,1614335212,268,2893911,10798.17537313,1.35153475,193164275.349928,142922166.56253606,21910309.441129897,0.00279754613377325,0.08816716344586555,0.000455,0.014339731124920338,9.32701881,293.9493229285153,137.38066277,111.20599921609707,0.007252606071595565,31.515892582242497,1946.8867650719226,6.550028392434517,6129106.92108291,6129106.92108291,5236427.71584359,4665,9993,44614.04390843,1406051.4154775299,36.1770091,1140.1507327424094,0.570397635,17.976590593825165,361516.85193139,11393526.272140153,0.10757121979654807,0.0914736452477234,0.09278639502121544
2017-09-09,11935,1614335212,270,2860269,10593.58888889,1.30792541,186999672.9657185,142974264.12153044,20721443.619301602,0.00343800335081765,0.10478457242899027,0.00041900000000000005,0.012770416828507507,11.14256886,339.60679924235717,165.16441991,109.22113634755637,0.007029792377849204,30.478321786414103,1872.506322893848,6.819379864832261,6135497.69164373,6135497.69164373,5242179.4079202,4581,8481,37147.817278300005,1132203.128670941,26.816101899999996,817.3097827654707,0.99562846,30.34508458359193,227427.36022953,6931604.26811033,0.10761823210317173,0.09143852312858763,0.0927922619842695
2017-09-10,12748,1614335213,294,2822644,9600.82993197,1.23673163,176451990.0538136,142676054.87920824,18477101.9966746,0.0028767340625,0.08263852114475999,0.000455,0.0130705606788656,9.11349351,261.7988349865996,229.75860432,103.236683147348,0.006740394583869087,28.7265069865178,1771.9336424088985,6.697834352438048,6142479.84053988,6142479.84053988,5249454.07258695,4632,9345,26734.49318147,767988.6051585104,18.571643899999998,533.4984582444707,0.49870141,14.325949538551276,173552.01227422,4985543.0931196045,0.10759082379023363,0.09146462635823573,0.09232765619524937
2017-09-11,13095,1614335213,290,3086379,10642.6862069,1.24571817,177725882.07677442,142669415.0820787,19038699.0834429,0.00318167109623431,0.0919554776410103,0.000455,0.0131502411975202,11.40629088,329.6603873430218,143.68545118,105.02919697121452,0.0068608433500876725,28.901629005538897,1843.583307114208,10.772335357669471,6149337.88136004,6149337.88136004,5255626.29634721,5023,8674,42797.2201155,1236909.3782465677,21.63463749,625.2762664053034,1.00245781,28.972663718325,187658.84558670002,5423646.334754513,0.10731601028955788,0.09124613166704502,0.0916443393079142
2017-09-12,12508,1614335213,309,2926442,9470.68608414,1.20077306,170923318.06083298,142344397.45559472,19513903.4741832,0.0029123030304772897,0.0808525051836547,0.00041900000000000005,0.011632443230469481,10.12898994,281.20501302875056,160.71791142,100.7055083987684,0.006666730250438329,27.7623943447959,1811.3223655132888,8.839448555451705,6156649.0245058,6156649.0245058,5262206.31463007,5011,8257,38307.17416593,1063498.8754293264,23.33602505,647.8639298781355,1.03655466,28.777239230855837,192685.55886445,5349412.469742245,0.10735895734965044,0.09147555663416053,0.09004018137484653
2017-09-13,12604,1614335213,277,3025798,10923.45848375,1.15332189,163546098.5836964,141804383.20177048,21114197.2247949,0.0028203559662237,0.0748409701159305,0.000455,0.012073880676963968,10.18712575,270.32558405874084,100.19115959,97.60734566514508,0.006826650871420218,26.5360014878329,1713.1280771922657,13.063366470197856,6163177.92485369,6163177.92485369,5268082.30569079,4981,8686,61514.18897895,1632340.6102682508,25.40912531,674.2565870306927,1.053485995,27.95530593073113,220703.66243254,5856592.714680052,0.1072173545080227,0.0904990237359554,0.08925392327297664
2017-09-14,11928,1614335213,280,2811405,10040.73214286,1.05353612,148395619.39768463,140854799.60179007,20134440.7962615,0.00304305753548777,0.07319150237061765,0.000455,0.010943642435368231,10.0755635,242.33706434911488,108.25802195,88.19392327459899,0.007406371955873762,24.0519613964137,1532.81935698354,-20.303109445918246,6169792.84773887,6169792.84773887,5274035.73465241,4698,8073,56991.55348039,1370758.6442319872,25.31817954,608.9518769235513,1.14905662,27.637065466533606,204393.66343682,4916068.5026539685,0.10598555542588996,0.07938120934495434,0.08951249149412642
2017-09-15,13433,1614335214,320,3220905,10065.328125,1.29378473,182867376.2730403,141342969.69003862,19770070.8558803,0.00286551200986757,0.08482699913657687,0.00041900000000000005,0.01240354691093,11.03508675,326.6687736749572,100.19379988,109.77363059024445,0.008002420428988905,29.602737257589503,1948.867375295702,12.545452860522074,6177380.64834383,6177380.64834383,5280864.74878842,5442,9590,61654.32048576,1825136.6501351711,20.57622711,609.11264488982,1.0955138999999998,32.43021014373718,197326.0180037,5841390.265049906,0.10701377585242684,0.08473283246265766,0.08677358317029342
2017-09-16,12304,1614335214,272,2800960,10297.64705882,1.34081888,190055834.244409,141746090.9700859,22283294.0109285,0.00272464442770212,0.08374025372835013,0.000455,0.013984142319272534,9.40274792,288.98761561653583,148.88799445,114.43706374374945,0.008281443805376983,30.7343787236759,2015.6193622695016,25.74742962063943,6183818.97201005,6183818.97201005,5286659.22472802,4801,8293,41533.36200637,1276502.0775713073,20.0720389,616.901645308955,1.00159578,30.783424030555565,166457.41862471,5115965.345377299,0.10697276654627844,0.08365471941557705,0.0868828902447462
2017-09-17,11813,1614335214,279,2714628,9729.84946237,1.29282251,183332033.84162882,141807582.10145774,22558411.708396,0.0037920282732316203,0.11230295381577235,0.000455,0.01347506935717811,10.93620954,323.88171880468775,122.34921444,112.64149165901208,0.007978632635885458,29.6155370487431,2004.4041428252156,24.607401547348925,6190400.44892279,6190400.44892279,5292582.54618691,4264,8136,50596.16015817,1498432.455688423,19.94711227,590.744442447623,0.996151265,29.5015546947598,162289.70538913,4806296.782581383,0.1069378099418348,0.08380480113360901,0.0865907084594414
2017-09-18,12654,1614335214,273,3019614,11060.85714286,1.34445105,191081770.6957368,142126238.87718046,21205676.602093104,0.00314228626486038,0.09689308695965966,0.000455,0.014030024908823513,11.36564942,350.4622955330891,173.93296216,117.52309923370557,0.0075568583080070076,30.8352195798319,2276.6408930151792,14.854548419440784,6196867.52030512,6196867.52030512,5298402.90829716,4973,8514,35627.90769188,1098594.3568491018,39.10036213,1205.6682519294934,1.19848789,36.95563725191942,332900.48314442,10265059.495990323,0.10694800458288813,0.08124611250999135,0.08479099744221792
2017-09-19,13864,1614335214,297,3469068,11680.36363636,1.41779734,202634110.54722598,142921773.58277792,19823015.9791233,0.00277369867074663,0.0905956977350232,0.000455,0.014861398934275578,11.33055907,370.08342524757023,165.46773398,127.6453434801887,0.008320073906487424,32.662415240166105,2525.056729319251,22.38790137312572,6203892.4267315,6203892.4267315,5304725.30531517,5558,9773,37493.06452468,1224614.0421314389,20.44762873,667.8689402560101,1.62902847,53.208004325192455,199834.67559288,6527083.153598531,0.1051686679917723,0.08178701771119473,0.08508646426170663
2017-09-20,15047,1614335215,314,3767050,11996.97452229,1.55275028,224796559.2652051,144773156.85364816,19956843.780736603,0.0031523317366499303,0.1140871686732346,0.000455,0.016467068215824138,13.81351767,499.9299731261144,89.78904999,141.52426048966632,0.009289894669491521,36.191358716097,2672.2086667792146,31.84815033219596,6211332.40751255,6211332.40751255,5311421.28427876,5942,12138,69176.94761195,2503607.725908732,20.59348413,745.3061713630808,2.36307658,85.52295218038769,249963.71040476,9046526.309265254,0.10522081235018016,0.08356924446089903,0.08493986725784393
2017-09-21,12861,1614335215,282,2928677,10385.37943262,1.37431236,199042032.12528396,144830271.3338514,21798820.817601398,0.00287504557918942,0.09203227844459928,0.000455,0.014564877508515425,10.00228357,320.18029670876115,139.04644324,129.0417466772177,0.00884947891992988,32.010719798935,2569.7811559899137,23.619334014364448,6217980.51951041,6217980.51951041,5317404.56388339,4873,9104,44718.73120015,1431478.774211894,20.77838561,665.1310796359331,1.02329835,32.756516752562526,189166.42261627,6055353.349736341,0.10308977354050998,0.08615304037224368,0.08605238851914943
2017-09-22,11366,1614335215,256,2550774,9963.9609375,1.35825781,197006667.8214587,145043648.4900124,21444596.4690172,0.0029285999011532103,0.0926973760309045,0.000455,0.01440186693902884,8.8883007,281.3365362537953,178.20135929,128.30504941168772,0.008745671649912337,31.652454811052397,2535.473622969487,19.182543191728865,6224056.52255028,6224056.52255028,5322872.965439,4309,8126,34927.09902561,1105528.4235892727,20.786618899999997,657.9475154068178,1.04271334,33.00443687523152,168912.06519755,5346481.510706986,0.09923194986871148,0.08614482581831527,0.08606748636001868
2017-09-23,12821,1614335215,291,3046360,10468.59106529,1.58651089,232562771.6814772,146587567.40246943,19359613.095228896,0.00311121689543446,0.1161224068647358,0.000455,0.016982324569202588,10.56258136,394.23557130577854,184.95058283,154.84364093323381,0.009885523993278779,37.3237902619837,2974.1472154078037,21.024830717494265,6230952.6993124,6230952.6993124,5329079.50974725,4841,9497,33689.82462162,1257431.948140359,17.15736355,640.3778385888043,0.99548759,37.15537001756761,162943.48164838,6081668.333601526,0.09683376369804443,0.08706730409938161,0.08759439363733558
2017-09-24,13703,1614335215,328,2990866,9118.49390244,1.4340121000000001,210679698.84415507,146916262.6887866,19353841.226795398,0.0026432252879432603,0.08926089811832899,0.00041900000000000005,0.014149500037766997,9.31736914,314.64466586711,208.86717064,140.46700184789128,0.009184290541788423,33.7696898276062,2636.897068714521,-1.0085141507579751,6238721.76261233,6238721.76261233,5336071.66345705,5154,9718,29869.32672857,1008677.8989832363,16.59134005,560.2844073128402,0.99538471,33.61383291584174,161234.64256119,5444843.868756339,0.09548378145998997,0.08727382093300394,0.08865863703176258
2017-09-25,11994,1614335216,274,2757674,10064.50364964,1.47369241,217540170.85858494,147615723.5977591,22281353.6856475,0.00323341808681672,0.1126300891913234,0.000455,0.01584907648998283,10.05593025,350.2795773850157,176.50435821,148.4623276586281,0.00888886537171245,34.8331351428194,2790.8181177962056,-9.277216432512699,6245207.90237939,6245207.90237939,5341909.18625506,4470,7984,35382.74049177,1232491.7812731327,18.35156167,639.2424277328946,1.004033985,34.9736514874885,146518.8683394,5103711.541839282,0.09523339918891123,0.08459949186954169,0.08870852823095618
2017-09-26,12677,1614335216,292,2941342,10073.0890411,1.42696893,211165373.76618865,147981759.84112614,22618037.316774104,0.0032654616798059397,0.11029166199428699,0.000455,0.01536772166635342,10.76949262,363.74190125715876,213.29433536,144.40353021053195,0.008682370926943293,33.775212453524,2831.0841418390332,-18.005752652826093,6252081.28762359,6252081.28762359,5348095.23394792,4749,9249,29311.98935598,990018.6679336587,16.29872588,550.49292931875,0.99511199,33.61011887729905,150746.91561954,5091509.101763418,0.09526674016442996,0.08357612820473577,0.08796208565889667
2017-09-27,12526,1614335216,268,2957241,11034.48134328,1.52512815,227083401.78987008,148894637.02067465,22558052.886642702,0.00341429452267682,0.12388793529333207,0.000455,0.016509709453615788,10.76527063,390.61865997987564,183.97871834,157.58489612747312,0.008623314710695511,36.2850757222325,3254.2956543803557,-8.852401429536123,6258314.12143732,6258314.12143732,5353704.76083125,4473,8766,34016.51113793,1234291.6824459552,16.53206464,599.8672173072425,0.99503542,36.104935561003416,144920.07865115,5258436.027528867,0.0953802883094677,0.08460109271208452,0.08331769869637133
2017-09-28,13272,1614335216,299,3152430,10543.24414716,1.45296344,217006734.7057714,149354573.78090417,20298026.4588936,0.00327110018301401,0.11329846336730655,0.00041900000000000005,0.014512565649139003,11.43903734,396.2047263954711,188.21674232,150.1621929706828,0.008270797238457035,34.6361948666802,3191.745510941608,-2.580122908384069,6265316.83232128,6265316.83232128,5360007.19582295,4980,9418,33287.77639517,1152961.9099015857,17.50460386,606.2928703590026,0.99602667,34.49857383453058,164858.35918417,5710066.2541040685,0.09545878930731627,0.08246369285830593,0.0824666971170666
2017-09-29,12875,1614335217,314,2724867,8677.92038217,1.42080556,212769601.7128057,149752793.81774232,21667618.1057338,0.0019887241401459897,0.06745803978726292,0.00041900000000000005,0.014212588915820307,6.81138018,231.04378627137496,279.78131486,150.05732319463553,0.008163700921098763,33.9202599422919,3169.935443636256,-11.102304317567503,6272640.66002996,6272640.66002996,5366598.63788841,4976,9209,22419.79834545,760485.3877314298,15.5300356,526.7828444650472,0.99505474,33.752515437609674,143016.09787795,4851143.215952325,0.0947632460529044,0.08141263321204252,0.08197967837589558
2017-09-30,11111,1614335217,248,2211988,8919.30645161,1.42683396,214177208.27310342,150106609.29094562,24102491.493798997,0.00126048414248021,0.042999122722488584,0.00041900000000000005,0.01429342251404451,3.82178792,130.37334009458553,332.12236887,151.40156699720876,0.007870072469900635,34.1131802244499,3433.2815742342177,-10.69189229636077,6278429.82870288,6278429.82870288,5371808.88663961,4258,8012,18903.96557768,644874.3847081951,17.52164042,597.7188774754661,0.99523368,33.950585891282486,140383.38307956,4788923.647511021,0.09471245391755764,0.08142670661952553,0.08192628953087364
2017-10-01,15966,1614335217,324,5016535,15483.13271605,1.37656625,207170336.48188928,150497904.53458905,22363874.9920316,0.0067193606310160395,0.2214528437911869,0.00041900000000000005,0.013809162306336376,25.13040876,828.2336357790396,153.51171171,146.8374027668848,0.0075209434924020935,32.9574279387503,3182.1727464534,-20.51767944325886,6285998.31476245,6285998.31476245,5378620.43254052,5343,10278,40948.00484308,1349540.9188514072,16.76008997,552.3694574332466,0.99578054,32.81836538985986,172260.20468773,5677253.282710238,0.09457575651900774,0.07995614171096496,0.08204591269559325
2017-10-02,12612,1614335217,278,2924002,10517.99280576,1.42587076,215516655.9409173,151147398.18856108,23700102.3704677,0.0027086688228472,0.09277112807126411,0.00041900000000000005,0.014350629480425203,9.34219877,319.96762071779017,218.76459188,152.81342941382047,0.007807313128579779,34.2497123637833,3404.217909935191,-4.988387338067491,6292509.95312916,6292509.95312916,5384480.90404585,4828,8561,28763.84107197,985153.2831925488,18.48874149,633.2340780008465,1.001445415,34.29921741177959,158282.11587223,5421116.940954895,0.09459297234779823,0.07632631066057725,0.08214667305045413
2017-10-03,12671,1614335217,277,2950069,10650.06859206,1.31723547,198799757.26792935,150921959.00935793,23023135.4701021,0.00287273792163543,0.09066569649734234,0.00041900000000000005,0.01322394449778405,10.11778296,319.3245830636401,209.83589065,141.89179809570857,0.007328515730859156,31.5607267250216,2859.9188251731844,-14.94916032606154,6298960.06514702,6298960.06514702,5390285.98783119,4888,9002,30018.50658395,947405.8829893076,18.80382875,593.4625005628545,0.996255475,31.442546794781588,169272.06637684,5342349.429099165,0.09472218095557072,0.07746058198032671,0.08283951453705903
2017-10-04,12108,1614335218,300,2912615,9708.71666667,1.29854973,195938494.96080875,150890250.73930395,22815561.627150502,0.00249333087856919,0.07747233655143819,0.00041900000000000005,0.013019093973472323,7.94624551,246.90433658943323,280.96151069,140.32752936167432,0.007368780129748705,31.0718233257096,2951.534195285769,-5.3818799505801085,6305986.38859678,6305986.38859678,5396609.67437759,4675,8363,22444.30695543,697385.5403871159,16.81021005,522.3238767416681,0.99526474,30.924690163588302,140583.78661398,4368194.580128845,0.09448616678114546,0.07429763693642016,0.08251878609208704
2017-10-05,12068,1614335218,275,2667262,9699.13454545,1.2714689,191757942.8616399,150816069.63675645,23528791.2387962,0.00255940114834092,0.0777494454189408,0.000455,0.013821982415124657,7.86759913,239.0017952178243,174.86756244,137.1283135713203,0.007032883324371709,30.3779833299443,2694.397836939861,-11.482062262568611,6312398.71254454,6312398.71254454,5402380.74771059,4432,8412,36098.16837636,1096589.5571785863,18.65351542,566.6561804736189,0.9952950999999999,30.23505795617525,156913.37171034,4766711.790062061,0.09303797977882207,0.07387288033093449,0.08252541347079285
2017-10-06,12711,1614335218,306,2724420,8903.33333333,1.28279756,193588871.59416518,150911475.022921,23095298.400075197,0.0022052741373239397,0.06755491757011894,0.00041900000000000005,0.012835370434366064,7.51557426,230.22715907896563,243.98787447,139.0345131437954,0.007016475891291649,30.633342325456,2693.6079059333506,-11.335058735534007,6319547.81614851,6319547.81614851,5408814.93715348,4922,8540,25901.0732798,793436.4443768349,18.6544393,571.4478249663398,0.99652566,30.52691167888097,159308.91161515,4880164.425002703,0.09288902188290148,0.07388184844726711,0.08253149243417275
2017-10-07,11797,1614335218,304,2531958,8328.80921053,1.24766791,188151961.10717538,150802917.42927274,24632983.0442845,0.0025349529957953802,0.07538817870292844,0.00041900000000000005,0.012460841257774843,7.23475585,215.1578620181573,284.09184133,135.73880266865336,0.00669980697516072,29.7394779421834,2634.545891171781,-13.285252412613465,6326673.30183005,6326673.30183005,5415565.96266526,4363,8189,22269.81694441,662292.7297947435,16.04154206,477.06708625197723,0.80364598,23.900011895534362,131364.18795265,3906702.3700106684,0.09291906612884217,0.07402819558780672,0.08245201035665459
2017-10-08,12352,1614335219,268,2829867,10559.20522388,1.14786696,172487358.85040125,150267726.4373891,25260444.174665,0.00393797224770642,0.1072570603578075,0.000455,0.01239266287141205,11.16021335,303.9665090540266,209.01172419,124.7307441781522,0.00592005262185857,27.2366216954111,2535.341983176325,-13.578136413761413,6332920.46199189,6332920.46199189,5421188.39929004,4157,8722,30299.35515084,825252.0738583347,16.13872748,439.56441501809536,0.496454855,13.521753074485169,140761.98105207,3833880.827011855,0.09311701255284184,0.07415638785862458,0.08263273405071536
2017-10-09,11835,1614335219,270,2790766,10336.17037037,1.11487156,166904663.8732514,149707526.72299126,24729659.066064,0.0035421734037558703,0.09326131298800913,0.00041900000000000005,0.01103178350911389,10.56276109,278.10523533024315,224.64929287,121.30698208448952,0.005510967646405622,26.328838923899497,2445.8963212387785,-13.614538528706847,6339233.73361318,6339233.73361318,5426870.33654319,4319,8057,28218.35605444,742956.551254595,17.28815412,455.17702511702953,0.99623295,26.229656871231228,139290.65771736,3667361.2906443905,0.09316076337205148,0.07416203279266198,0.0826182396168861
2017-10-10,12700,1614335219,292,2963467,10148.85958904,1.18275057,175991425.94913554,148798428.59748968,22411158.972747,0.00310763040083757,0.08618232483387102,0.000455,0.012618282337836129,10.38880843,288.10751191963095,221.41589325,128.56209263566126,0.005849405800116896,27.7324886545849,2722.607548327152,-3.4602826316454878,6346037.96800038,6346037.96800038,5432994.12753137,4784,9066,28661.16733906,794845.4980576409,36.55111598,1013.6534092277668,0.997910175,27.674532606482327,331372.41749874,9189781.808726175,0.09315277284820878,0.07413093294729878,0.08255874549166177
2017-10-11,12160,1614335219,284,2724555,9593.50352113,1.18518549,176120601.71459737,148601719.18758643,22592532.6675802,0.0027665782272,0.07670011457428415,0.000455,0.012614337736120848,8.64555696,239.68785804463795,287.19589460000003,129.0881386386205,0.005757841854471065,27.723819200265602,2791.8584396132183,-4.075236745470572,6352681.80196869,6352681.80196869,5438973.57297614,4532,8544,22119.68179725,613242.0589143649,16.02879182,444.3793264163762,0.92601703,25.67272871608693,136949.99732262,3796776.9652491747,0.09315360709985593,0.0741185576616294,0.0824526858578807
2017-10-12,15615,1614335219,312,3784317,12129.22115385,1.22925634,182628214.79566142,148568047.64008924,23491250.9195292,0.00245262399525658,0.07042776808835226,0.00030362,0.008718531249935242,11.37527009,326.64398839377725,200.45707477,134.02244699354878,0.0053238849649327995,28.715273203133002,2946.916812904217,3.4322646905118837,6359967.86461832,6359967.86461832,5445531.02760031,6181,11025,31727.33051142,911058.963641523,23.44272441,673.1642360589047,1.15772297,33.24433137709256,258456.03657651,7421635.70129342,0.09301550630338892,0.07403408540919537,0.08250928570320777
2017-10-13,12918,1614335220,278,2988360,10749.49640288,1.18061909,175015953.34675658,148240830.09235728,24651634.9555249,0.00292910846885813,0.08052215127036134,0.00041900000000000005,0.01151844724802355,10.15814817,279.2508206056133,205.29762758,128.28704845886628,0.004896677591174753,27.4903275609154,2789.230132909005,3.596344662250915,6366455.72734415,6366455.72734415,5451370.08447586,4842,8564,31010.85873462,852498.6645599783,20.59457667,566.1516586366863,0.99926711,27.470180174749284,176371.95463106,4848522.80536675,0.09308542587635564,0.07400045704817454,0.08197204309485936
2017-10-14,12283,1614335220,283,2716296,9598.21908127,1.21687234,180351111.8720225,148208736.2943848,23805624.6631723,0.00322482036411784,0.09125951441083216,0.00041900000000000005,0.011857322957770002,9.74218232,275.6949930351241,226.8962857,132.3341394036384,0.004891182178842776,28.2991001378759,2849.807694981416,17.658180434696177,6373033.45312518,6373033.45312518,5457290.03256443,4414,8270,28087.87033863,794861.4553725645,18.73839767,530.2797920866705,0.77232753,21.856174110708352,154966.54874495,4385413.880954368,0.09309901957727718,0.0717146622178744,0.07528655982654227
2017-10-15,12865,1614335220,275,3659130,13305.92727273,1.19599844,177124923.18764693,148097954.82199106,23027692.060020898,0.003719549727846,0.10327329999852963,0.00041900000000000005,0.011633535203316815,11.20700333,311.1624528955699,178.03948485,129.77905528443156,0.004879729166569253,27.765000485243,2829.536405010855,-6.207996092913143,6379431.66187907,6379431.66187907,5468489.18108568,4368,9041,35831.55538284,994863.1525915636,16.54312517,459.31987837248573,0.49534168,13.753161985561084,149566.39462846,4152711.019435238,0.09311526826944776,0.060781041042934365,0.07317258440306144
2017-10-16,12546,1614335220,293,2906998,9921.49488055,1.16331083,171937140.4784461,147799827.63863415,21709472.433921803,0.00288928636139377,0.07778768222618339,0.00041900000000000005,0.011280653689531905,9.36995567,252.26545345951288,166.94985643,126.82480407830911,0.004677224659848053,26.922801168333898,2874.9982578968425,-12.40167432571458,6386302.05688535,6386302.05688535,5474672.52186186,4698,8760,38252.81550592,1029872.9459948437,19.44777947,523.5886998364159,0.99802978,26.86975732701603,170362.5481865,4586637.011355842,0.0927452440339951,0.0605234819520917,0.0726441424469551
