date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-02-12,15853,1614336099,559,3285316,5877.13059033989,0.50868979,136412932.17799965,268165264.74083576,53730.599744789295,0.0196980203590384,0.060427437773688086,0.0011,0.0033744599883387357,63.09275921,193.54908318912294,1.49306809377743,13975.0,11.470985603781099,42870.9803063944,13975.0,42870.9803063944,115.37477459,41.713716990731285,0.008024418996054905,3.0676908984897597,73.48978431728797,-11.617585306530893,44467626.20222151,76757381.25,44467617.55049262,3203,12140,385418.96493359,1182346.2508321179,140.386882926271,430.66356302026907,0.01994406,0.061182211340933684,1704296.75872493,5228255.6550660655,0.0415203207515986,0.042171485989752566,0.03416401929161129
2016-02-13,17309,1614336099,551,2849467,5171.44646098004,0.51404419,137864247.89689842,268195324.9607389,53730.599744789295,0.0188438700488848,0.05840409477987954,0.00122699,0.0038028939951326728,61.67598667,191.15660221454587,1.47170039297203,13775.0,11.303319733886699,42693.79928357408,13775.0,42693.79928357408,76.3406477,42.36217686678519,0.00795528962828757,3.09936836904349,69.42323050042536,-10.26490294528496,44481401.20222151,76760825.0,44481392.55049262,3273,16989,582669.94770805,1805908.8055185545,107.012245532683,331.6703689043133,0.01199851,0.03718780236965201,1818031.03935476,5634747.897315404,0.041525293105904415,0.04225265947281552,0.03328682625513235
2016-02-14,18020,1614336099,582,3211630,5518.264604811,0.52734439,141463033.39361322,268255501.66013005,52571.9965440374,0.0178524345782784,0.056757063972557725,0.0010395,0.003304813567067182,61.80512851,196.49295547299536,1.52098024768614,14550.0,11.9353555919372,46257.85223744829,14550.0,46257.85223744829,55.21531473,43.56881916510278,0.007827720276154316,3.1792338307524597,62.093939433048725,4.723388768050199,44495951.20222151,76764462.5,44495942.55049262,3462,17536,805862.49343521,2562025.302063752,168.77851513426202,536.5863652190119,0.007061555,0.02245033455371919,2959700.04139441,9409578.500480564,0.039694190534439545,0.03527959073626335,0.03324960111835218
2016-02-15,15463,1614336100,583,3490508,5987.14922813036,0.51948601,139362023.8743081,268269060.00713706,52258.313581388495,0.0173913352846374,0.05445210133289255,0.0011,0.0034440892827298872,66.90446684,209.4772338276373,1.51450274251748,14575.0,11.951948120834599,45634.182996170995,14575.0,45634.182996170995,47.09772943,42.9030175359304,0.007841833674459375,3.13099025702717,70.58849288993841,1.4036147426039325,44510526.20222151,76768106.25,44510517.55049262,3847,14155,945067.34697266,2958996.6556059145,198.269189379365,620.7789002154667,0.02120747,0.06640038194619599,2806500.37566491,8787125.332549926,0.03963994861846516,0.0352854323946442,0.033208333316915944
2016-02-16,14812,1614336100,619,2963292,4787.224555735061,0.52760031,141567826.87825346,268324002.34815267,52258.313581388495,0.0160822745232274,0.05113265494407819,0.00122399,0.003891604899208156,59.19885252,188.21930284915163,1.60802263742422,15475.0,12.685565394356999,49201.86097537253,15475.0,49201.86097537253,66.01574236,43.653874600131005,0.007811218509059029,3.1794417431581605,76.24050064702675,5.319174252992274,44526001.20222151,76771975.0,44525992.55049262,3681,13261,674475.50553819,2144455.5770458234,147.549136270377,469.1238830249683,0.026000000000000002,0.08266548532211217,1956649.09608147,6221051.812794107,0.039567044863223856,0.03511161130325832,0.03328222538072685
2016-02-17,15775,1614336100,584,3510465,6011.070205479449,0.53337475,143129429.5557408,268346843.8143317,53127.42923959639,0.0108794077170674,0.034960538888516766,0.00192307,0.0061797080566130804,54.75605904,175.95639222590412,1.54233163802197,14600.0,11.9643647731774,46916.51246525138,14600.0,46916.51246525138,57.85274051,44.24424030416567,0.007737233775595737,3.21345975789393,71.95259340576494,5.995162643531362,44540601.20222151,76775625.0,44540592.55049262,5033,17221,769896.13294003,2474030.2409609416,179.18732859798803,575.8112695741504,0.04,0.1285383903157572,3085784.98578595,9916045.873336444,0.039568135008204934,0.03514683965384291,0.03331528730822412
2016-02-18,16125,1614336100,550,3103543,5642.805454545451,0.53487961,143555065.2307346,268387620.89236417,54484.4694778509,0.0174733761589936,0.056299588853185215,0.0011,0.003544223347279593,65.28053333,210.33526395549964,1.4896407176042101,13750.0,11.264331910526801,44302.79184099491,13750.0,44302.79184099491,46.16594888,44.35614399619098,0.007647994973325981,3.2220212247996303,76.9936712588238,8.000800769040097,44554351.20222151,76779062.5,44554342.55049262,3736,15876,965091.2043232,3109544.3441967857,211.230806834133,680.5901429511271,0.01090407,0.035133144976700906,3353500.2892987,10805049.109492114,0.0395657262169385,0.03498157431836564,0.03262897845676031
2016-02-19,12755,1614336101,534,3376535,6323.09925093633,0.53402603,143330509.0624393,268396110.73377305,54484.4694778509,0.00966353967701863,0.03107811316018965,0.0011,0.0035376193008766718,46.67489664,150.1072865637161,1.44630571491027,13350.0,10.933366246310001,42933.83424245779,13350.0,42933.83424245779,48.48994199,44.258478863650524,0.00766399959848042,3.21601754625152,73.42858420641281,-5.2216669238432445,44567701.20222151,76782400.0,44567692.55049262,4830,11654,919112.28127228,2955881.223546915,364.04266958361296,1170.767612965144,0.342697345,1.1021206745738104,4242553.27132743,13644125.7614958,0.039478859522898736,0.025610184570196055,0.03250624895094704
2016-02-20,21532,1614336101,552,4378098,7931.336956521741,0.57459806,154348806.74152514,268620479.57068807,54484.4694778509,0.013384320819209,0.04633881524356832,0.001,0.0034621715864030602,71.07074355,246.0591089433485,1.4950575929409502,13800.0,11.2984082280051,47777.967892362234,13800.0,47777.967892362234,23.28735295,46.945702075501394,0.0078650725435418,3.46217158640306,86.43282275087496,7.529557005263372,44581501.20222151,76785850.0,44581492.55049262,5310,25762,1914408.27543152,6628009.935973893,271.656606321544,940.5217836651315,0.00646427,0.02238041192083771,6998417.49205561,24229722.19078109,0.0387432856593574,0.027308434472582684,0.0338580153205285
2016-02-21,25320,1614336101,613,4120660,6722.1207177814,0.57219166,153670109.17387432,268564050.97556394,52484.992057061,0.0111091002602389,0.0382793305082636,0.001,0.0034457633482048,52.07946202,179.4535014227399,1.59934342438594,15325.0,12.542652642221801,52806.323311238564,15325.0,52806.323311238564,26.29289933,46.40384698599942,0.007854153547632955,3.4457633482048,85.58337458595794,12.845616414172307,44596826.20222151,76789681.25,44596817.55049262,4688,26802,1696154.75449185,5844547.885911329,234.124351179508,806.7371082165779,0.00959977,0.033078535617195995,6275000.86031318,21622167.97442074,0.03873911049064914,0.02527681183099583,0.03317507347880218
