date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-04-12,73015,1611240267,1366,21770212,15937.19765739,0.26518138,11251474.501486544,42429354.11943548,17793.752335309986,1.2427777845215568,0.00014130413943951457,1.0,0.00011370024569107801,49639.03026936,5.6439699374930905,1.208271021140978,12760000.009000007,4.70631,1450.8151360414588,12760000.009000007,1450.8151360414588,80.61766749,39.891704470391325,4.794625365283482e-07,0.00011370024569107801,-72.84469347765175,-18.464883592861273,98957345545.7312,149441870000,98957345545.7312,39942,115383,1227489564.326073,139565.8650471088,125775.79102991,14.30073834209045,94.99,0.010800386338195501,14512388096.404152,1650062.0921254274,0.04783512915028183,0.02945273198517145,0.02891333920000045
2015-04-13,66538,1611240268,1370,23339965,17036.47080292,0.25147493,10660487.430488799,42391848.88036381,16014.54886888035,1.2347914823853918,0.000133004638065173,1.0,0.000107714249703304,49828.77548018,5.36726916448198,1.0906399329084238,12730000.00970002,4.69463,1371.20239976789,12730000.00970002,1371.20239976789,62.29936423,38.57463355473545,4.776565751022782e-07,0.000107714249703304,-72.18245555591645,-24.516913584013718,98970075545.74092,149455570000,98970075545.74092,40354,86867,1588620955.7642295,171117.1143130896,184065.80287715,19.826509852948462,47.670809000000006,0.005134825424184512,15989244098.529715,1722269.43139611,0.04786188990965182,0.030116264065776208,0.029629468284323963
2015-04-14,48077,1611240268,1371,17812063,12992.02261123,0.24208417,10256937.33966377,42369302.51336037,16264.367792647454,1.1991394347742128,0.0001242588099044449,1.0,0.000103623320442165,39858.19567246,4.130238582413837,1.1084618745176456,12830000.00880002,4.73113,1329.4872021848641,12830000.00880002,1329.4872021848641,52.3506075,37.725160660768665,4.7153541788427847e-07,0.000103623320442165,-76.5665621167919,-27.39337801707685,98982905545.74973,149469280000,98982905545.74973,33239,73541,1890768995.180391,195927.76146968798,239366.23376805,24.803923944780824,42.989534,0.004454718257341347,17603232197.536045,1824105.3708231142,0.047795505146400435,0.030525874100662858,0.029671121944372724
2015-04-15,44846,1611240268,1387,16362404,11796.97476568,0.24451639,10355815.761977792,42352235.197609566,16923.413608433653,1.2409067019846274,0.0001298093030199038,1.0,0.00010460843092578599,35839.86736672,3.7491522898208607,1.166837958044696,13090000.00779999,4.826395,1369.3243616344835,13090000.00779999,1369.3243616344835,102.41719520000001,39.57779947467859,4.684367036820593e-07,0.00010460843092578599,-81.6644692740722,-27.218837309864835,98995995545.7575,149483150000,98995995545.7575,28882,70113,966595456.4383304,101114.03403800767,197541.46843213,20.664503055460806,42.89,0.004486655602406962,13850224976.181955,1448850.3027275268,0.047799616544355036,0.030577070496194805,0.028189872291922845
2015-04-16,42836,1611240268,1364,14963400,10970.23460411,0.25002815,10587573.616959732,42345525.69959723,17098.207588003435,1.2120840291093702,0.00012961507819431024,1.0,0.00010693571986882,34145.61918404,3.651386367811907,1.1593406787984528,12770000.008700013,4.70777,1365.569143655173,12770000.008700013,1365.569143655173,88.99664527,41.16328313727093,4.680026884862661e-07,0.00010693571986882,-84.53792701684783,-22.6684223515305,99008765545.76622,149496790000,99008765545.76622,28171,66469,1112499973.988106,118965.9855724616,221671.15434352,23.704564463876604,44.92233276,0.0048038019918772755,14734259958.059105,1575618.6953493801,0.04780483669373042,0.030663179357526337,0.02657658219856057
2015-04-17,37475,1611240268,1375,13196803,9597.67490909,0.24338558,10304894.768177671,42339791.62865736,15680.521696741565,1.2425281733398899,0.000129306150978557,1.0,0.000104066977114076,29055.27880538,3.023695034482578,1.0717890720326362,12990000.0076,4.788069999999999,1351.8300335027564,12990000.0076,1351.8300335027564,115.510853,40.86048298417347,4.67118293395675e-07,0.000104066977114076,-83.71082134936741,-18.029826248999406,99021755545.77379,149510540000,99021755545.77379,23384,60831,857250664.9769797,89211.48533318579,201404.35933405,20.95954285349172,45.279105,0.004712059583780844,12251628582.649672,1274989.9513207627,0.047512036218384165,0.02728540750028601,0.02672300848572293
2015-04-18,52497,1611240268,1362,14172213,10405.44273128,0.24564684,10398328.724916562,42330398.987296775,16151.517279321732,1.3590794032922655,0.00014269936983864385,1.0,0.000104997080739334,28900.82351101,3.0345020996187593,1.0935447318382447,12700000.00920001,4.68076,1333.4629263555164,12700000.00920001,1333.4629263555164,102.03061307,42.39729887895622,4.7000000000000106e-07,0.000104997080739334,-82.10154599517485,-20.969315803346728,99034455545.783,149524160000,99034455545.783,21265,76736,970634719.9939835,101913.81206360915,241940.08724857,25.403002874919615,121.365,0.012742970703929272,18565514535.106316,1949324.828609837,0.04747588343473188,0.02564900713410587,0.026106116085858812
2015-04-19,50668,1611240268,1354,13154783,9715.49704579,0.24928301,10551173.936556976,42326084.571012095,16196.814918851112,1.5992463127431922,0.00017036236104216195,1.0,0.000106526655515584,21553.04255684,2.2959735397652166,1.0901704417693798,12810000.0073,4.7205449999999995,1364.6064579322758,12810000.0073,1364.6064579322758,164.67706389,43.968005970732115,4.770901227352438e-07,0.000106526655515584,-82.96902260818058,-20.462380104778198,99047265545.79031,149537700000,99047265545.79031,13477,60155,601463635.5822464,64071.9095128207,269219.68004582,28.679072114256808,94.0,0.010013505618464895,16194909853.156275,1725189.5830331156,0.04748856223123515,0.025811846542010287,0.026023455828229285
2015-04-20,39260,1611240269,1362,13356158,9806.28340675,0.24805461,10496304.073989823,42314489.00567626,17115.033701367734,5.6645072184399385,0.0006002053184838765,1.0,0.000105958964361454,125667.09264109,13.315554990564792,1.158779984300686,12820000.007999942,4.72383,1358.3939239615056,12820000.007999942,1358.3939239615056,98.96131309,44.48612220153586,4.7114880187025073e-07,0.000105958964361454,-82.88958797732164,-18.904146711405737,99060085545.79832,149551320000,99060085545.79832,22185,60841,1000998091.5792089,106064.72111152482,227406.90530329,24.095800174579843,42.436884899999995,0.0044965683747302245,13835663525.557644,1466012.5784216311,0.04673472112129888,0.025610543967037828,0.025975394563977627
2015-04-21,32213,1611240269,1368,16076075,11751.51681287,0.25852412,10933116.220995292,42290507.58821261,16787.82330636743,1.3959534502382878,0.00015404944316467324,1.0,0.00011035428376095,25834.91050356,2.850993044648608,1.141633241138016,12790000.0089,4.71215,1411.4312902847037,12790000.0089,1411.4312902847037,74.83677722,47.58160194812413,4.6971390999415615e-07,0.00011035428376095,-81.83956227330798,-17.443313165686465,99072875545.80722,149565000000,99072875545.80722,18507,48333,1323852779.6801097,146092.8253065413,146988.40831993,16.220800521307947,39.0,0.00430381706667705,7104390739.327346,783999.9515963953,0.046795339074116364,0.026517654700185026,0.026618144837843624
