date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-11-12,63272,1614335404,581,21474998,36962.130808950096,1.23621458,695571038.7009146,562662058.8285811,6494814.81368108,0.000425541178423237,0.1135453577324138,0.0001,0.0266825782062114,2.5638856,684.1107803377926,0.303091357971784,7262.5,101.68697071308901,1937822.2422261029,7262.5,1937822.2422261029,46.95541276,43.11222009387593,0.04577479911202738,266.825782062114,86.75463424263741,11.572876879607055,2606835.94113478,17815496.875,2472405.76615451,6025,155024,55517.26176007,14813436.787077771,1.30731823130502,348.8262094720217,0.010619425,2.8335363806749654,202665.70148983,54076434.29719082,0.08116056613713593,0.041747659812947514,0.06293813536396202
2017-11-13,68183,1614335404,568,30412505,53543.1426056338,1.22971676,695307782.1487935,565421085.0844985,6224700.58283345,0.000501439983834029,0.13338319334979762,0.0001,0.0266000314394446,3.7221889999999997,990.1034442355483,0.290486027198894,7100.0,99.1416797641552,1888602.2322005662,7100.0,1888602.2322005662,33.17315878,42.764734180526,0.0408010662520663,266.000314394446,124.10834765820849,11.026680667454203,2613935.94113478,17817271.875,2477141.17908775,7423,164368,78796.71509689,20959950.989022333,1.47002677692106,391.02758482925617,0.010654575,2.834120299739205,241625.36126896,64272422.06321498,0.08115892840713093,0.04176473433173431,0.057143655392283735
2017-11-14,54347,1614335404,569,22374394,39322.309314587,1.24928042,710169486.4894984,568462834.5946015,6228070.05291696,0.000472786066461983,0.1281007373878714,0.0001,0.0270948630839509,2.61781645,709.293782916644,0.290643269136125,7112.5,99.04671959729359,1927122.1368460078,7112.5,1927122.1368460078,40.20647673,43.38443300658989,0.041100309921295264,270.948630839509,157.32600927929875,16.975369930897962,2621048.44113478,17819050.0,2480592.29672355,5537,136809,65189.70709149,17663061.881267842,2.10249374571147,569.6678017491533,0.01070762,2.9012149785497434,287640.06685704,77935682.28949979,0.08114165051150489,0.041243454260069534,0.05469617384593976
2017-11-15,66786,1614335404,585,45812035,78311.1709401709,1.32058752,758629980.4548619,574463995.2608737,5994650.78506293,0.00047159684579083604,0.13611810322763823,0.0001,0.0288632344432621,3.09791968,894.1598201023551,0.279750369969603,7312.5,101.54855287294201,2110624.0186635405,7312.5,2110624.0186635405,21.74339761,45.617432156353466,0.03977091104383888,288.632344432621,163.608298521768,24.00309786097765,2628360.94113478,17820878.125,2494055.296599,6569,174404,120880.87558139,34890130.51612457,2.11117638949359,609.353790810331,0.010554435,3.046351318211711,368197.60703324,106273738.53248496,0.08095436269050983,0.04258048795492037,0.05473014453440712
2017-11-16,68947,1614335404,567,34589137,61003.7689594356,1.33104151,772012945.603009,580006663.6848077,6412048.34761961,0.000408177903902377,0.11956926229452287,0.0001,0.0292934186665626,3.21113557,940.6513864710112,0.299228922888915,7087.5,98.1592908296892,2076171.047992624,7087.5,2076171.047992624,24.89122986,46.08411750856892,0.037394082091953766,292.934186665626,206.2952331515446,26.77377987621821,2635448.44113478,17822650.0,2511936.31758097,7867,162849,105878.59482999,31015460.061822474,1.6451023212691498,481.9067104627118,0.010643600000000001,3.1178743091942565,267903.26791636,78478025.8921422,0.08095611602822933,0.04251253729190111,0.05472363913823901
2017-11-17,63637,1614335405,574,25465615,44365.1829268293,1.31614385,766945613.6757013,582721723.5035037,6336751.20651951,0.000510146885126525,0.14805549280608052,0.0001,0.0290221301203006,2.80223684,813.2688219837999,0.29571505630424394,7175.0,99.1013308682155,2082337.836131568,7175.0,2082337.836131568,31.42685173,46.0571827848007,0.037549495656699086,290.22130120300596,236.96395635843902,26.551323406794697,2642623.44113478,17824443.75,2515792.84770036,5493,155374,84088.07422945,24404150.318525936,1.95167304293672,566.417090043925,0.01058648,3.0724220007595986,303239.24737325,88006488.94848484,0.0805160159942935,0.04253575790571778,0.0537661426994115
2017-11-18,62888,1614335405,574,23013194,40092.6724738676,1.34434426,789531612.516554,587298683.6278348,6429746.14235316,0.000596362650154799,0.17769169062523985,0.0001,0.0297959120308953,2.88937704,860.9162410792865,0.30005481997648104,7175.0,98.83298893022449,2137856.6882167375,7175.0,2137856.6882167375,30.65396761,47.11408533581642,0.038218730812001764,297.959120308953,328.6025488614696,29.336728373183785,2649798.44113478,17826237.5,2512112.62206419,4845,155907,86442.26663068,25756261.722789373,1.5868932889049199,472.8293283862911,0.01059542,3.157002022503887,247407.7719933,73717402.10072169,0.0715125775511934,0.04266290512645028,0.0535586473801904
2017-11-19,63350,1614335405,564,28165103,49938.1258865248,1.34221482,791884240.1306444,589983234.2326549,6375391.93176871,0.000425143470700748,0.1267157015921361,0.0001,0.0298053975480972,2.4450001,728.7419998563739,0.29751829014920694,7050.0,96.85347346726809,2101280.527140853,7050.0,2101280.527140853,46.23079244,47.197438137960155,0.0371716207246433,298.053975480972,361.6394802440912,34.03244304562564,2656848.44113478,17828000.0,2518063.02359885,5751,152015,57469.23859559,17128935.03128011,1.29436089402355,385.78941017082417,0.0105836,3.1544840549004154,196762.27130499,58645777.187117875,0.06986692525182682,0.041886735017209714,0.05355883354899848
2017-11-20,66987,1614335405,570,27247198,47802.10175438599,1.35462349,804603348.0841653,593968253.3095868,6515608.22880671,0.000450491183501683,0.13606243550740932,0.0001,0.0302031294929662,2.67591763,808.2108669140122,0.304061717344313,7125.0,97.62203180570009,2151972.9763738415,7125.0,2151972.9763738415,44.2657554,48.11310145919261,0.03652187270652985,302.031294929662,399.48766945237116,42.088599455398175,2663973.44113478,17829781.25,2525128.18858707,5940,162676,60181.36179926,18176654.634860992,0.8384469841325091,253.23722834741142,0.01039734,3.140322064023972,136395.20159074,41195619.35864349,0.06986314604312606,0.04058522284329127,0.05254641092312328
2017-11-21,65778,1614335405,585,24939012,42630.7897435897,1.29092808,774502596.8188834,599957974.155216,6138202.45903632,0.000492299845037916,0.1427355651164122,0.0001,0.0289936238158716,2.98629086,865.8339379961566,0.28644944808836104,7312.5,99.916765139196,2120158.741535611,7312.5,2120158.741535611,20.75935173,45.69022417084958,0.03582999342858929,289.93623815871604,443.2254079283251,35.819424523620285,2671285.94113478,17831609.375,2529445.86334086,6066,178917,128678.67820058,37308611.888712145,2.0911646982189502,606.304425971909,0.01031683,2.991222879922985,374144.91431124,108478168.98161606,0.0698005141106296,0.04169212029453447,0.0512133955874191
2017-11-22,66779,1614335406,563,23628012,41968.0497335702,1.40100503,849127232.8577816,606084359.1261287,6077090.10558081,0.00036650144436765696,0.11619446423634094,0.0001,0.0317036852165254,2.65163795,840.6669487499271,0.283597538260438,7037.5,95.90654588422942,2231146.847112975,7037.5,2231146.847112975,28.70085746,49.50488765590568,0.038430585090986916,317.036852165254,457.7892161487842,54.97703208001952,2678323.44113478,17833368.75,2540304.07180756,7235,164103,93318.5862024,29585430.818120804,3.2508709281103303,1030.6458858436367,0.01036106,3.2848378474953273,533477.67191569,169132081.80459848,0.06940536187945441,0.0428733781202908,0.052157091374290296
2017-11-23,68059,1614335406,581,33997451,58515.4061962134,1.38937728,849186993.395408,611199710.4002553,6021013.88580012,0.00046334810919807694,0.146511486271448,0.0001,0.0316201757087166,2.98720526,944.5595519920242,0.280980648004006,7262.5,98.70518233648158,2296415.260845543,7262.5,2296415.260845543,23.50215491,48.819778401609156,0.03917426803644762,316.20175708716596,291.23927046846785,46.62117813643797,2685585.94113478,17835184.375,2548867.65577787,6447,166633,114269.77448762,36132303.47493965,1.65869434677717,524.4820669214902,0.01035958,3.275717398685063,276393.21508652,87396020.25732863,0.0692053659888234,0.04236237044051392,0.05217257942038707
2017-11-24,69146,1614335406,572,28476430,49783.9685314685,1.51106725,933217306.8225075,617588201.0185162,6060319.15976342,0.000620264041697692,0.21496394416900272,0.0001,0.0346568444594396,4.16507304,1443.4828850948527,0.28281489412229305,7150.0,96.91815525365601,2477964.3788499315,7150.0,2477964.3788499315,31.11830749,53.33810564100642,0.042097991401550336,346.568444594396,261.50425598748296,58.47313229398279,2692735.94113478,17836971.875,2554933.6199251,6715,186983,86532.21073334,29989333.681168135,1.39450201299188,483.29039362635007,0.01041245,3.608626600916919,260748.16989526,90367087.67143558,0.06927032117712972,0.044749025576339314,0.05150478081272325
2017-11-25,70639,1614335406,576,25995545,45131.1545138889,1.49146395,932149359.2561141,624989535.0923135,6273764.96460208,0.000532262633755837,0.18376297950348575,0.0001,0.0345248694628041,3.98930844,1377.3035313786265,0.29277569834809697,7200.0,97.3356426706722,2485790.601321895,7200.0,2485790.601321895,26.06099773,52.44942442535592,0.0394112071179944,345.248694628041,281.7081450924088,46.68755033831553,2699935.94113478,17838771.875,2561104.94133476,7495,177578,103600.63606269,35767984.36327847,2.24762378798173,775.989178815625,0.01041925,3.5972324615032156,399128.53702222,137798606.39572117,0.06924341348896286,0.0434948409891701,0.05152218436942129
