date,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-01-12,1614335405,1426,2115184,1483.2987377279098,2083557.7701302904,815506838.936185,0.0751913900188827,0.027533191502162734,0.06,0.02197048744164594,36.543015549177,13.38113107005109,6795890.32446821,17357.3445015624,111.342006425656,6355.82198986498,17357.3445015624,6355.82198986498,0.0013631842898889533,0.366174790694099,,-0.7163556529003166,5690063.387981524,18544236.96309187,5690063.387981524,486,10168,0.06713831663422971,0.08170598737756883,0.07243334276481411
2015-01-13,1614335405,1432,2511290,1753.6941340782098,1736378.8252258922,807372182.02514,0.0811513972006436,0.02468862908867324,0.1,0.0304229254705641,61.02585069488401,18.565849074682284,6728101.51687616,17404.9056444024,111.30662902326799,5295.081472418546,17404.9056444024,5295.081472418546,0.0013575110876680265,0.304229254705641,,-22.625115728660173,5707468.293625927,18544666.451442264,5707468.293625927,752,11145,0.06809502141475482,0.08742701087295082,0.07581250094800046
2015-01-14,1614335405,1426,2913322,2043.00280504909,1272094.7955420157,789370493.622721,0.080659406437091,0.017923229021585982,0.1,0.022220878894720002,54.929055783659,12.20571896370006,6578087.44685601,17304.3473171134,110.329041289331,3845.1780608574995,17304.3473171134,3845.1780608574995,0.0012651547142022252,0.22220878894720003,,-40.73009331584275,5724772.64094304,18545094.040490624,5724772.64094304,681,11785,0.07122827273718724,0.10358524124975016,0.08498834576550587
2015-01-15,1614335405,1465,2216130,1512.71672354949,1534087.5097214975,798891491.118771,0.0751533102374587,0.020076817337967158,0.090000000001,0.024043033563363916,48.173271862210996,12.869239913636946,6657429.09265643,17758.787655583,112.876308556305,4744.1680849232325,17758.787655583,4744.1680849232325,0.0012580933641145526,0.267144817367742,,-22.233588001367348,5742531.428598623,18545533.163865004,5742531.428598623,641,11148,0.07214458372873933,0.1089850546278533,0.08885931413072452
2015-01-16,1614335405,1426,2007571,1407.83380084151,1596812.347018138,814025195.887097,0.0718567425628771,0.019921152869365348,0.07,0.01940640016676732,43.257759022852,11.992534027357935,6783543.29905914,17262.4193445424,109.39250999422501,4785.734537810503,17262.4193445424,4785.734537810503,0.001335456126241967,0.277234288096676,,-17.451856969118058,5759793.847943165,18545960.89424216,5759793.847943165,602,11138,0.07211795225380338,0.10926080027377737,0.08850191325623401
2015-01-17,1614335405,1394,2460378,1764.9770444763299,1406869.9293400259,911511330.110474,0.0835578099255767,0.02035005235207903,0.1,0.0243544587516169,47.962182897281,11.68093005009336,7595927.75092061,16848.3007829839,106.456824353318,4103.312464540161,16848.3007829839,4103.312464540161,0.0012187903746347145,0.24354458751616898,,-22.35014959988295,5776642.1487261485,18546379.225121826,5776642.1487261485,574,9826,0.0718623542378558,0.11101446273163668,0.08977512612527233
2015-01-18,1614335405,1439,1727620,1200.56984016678,1484415.211165037,806438392.979152,0.0734664289598706,0.018821952892992433,0.042917395864,0.010995351409871209,31.223232307945,7.9993299795217805,6720319.94149293,17373.237350471998,109.444508003218,4450.988834478074,17373.237350471998,4450.988834478074,0.0012134464734073645,0.256198009886577,,-19.649498605864107,5794015.386076622,18546810.862978622,5794015.386076622,425,8708,0.07194056142264313,0.11145343901043192,0.08995591787783236
2015-01-19,1614335406,1446,2873012,1986.8686030428798,1494076.4019140594,798660433.662517,0.0754600510032564,0.0194001750529911,0.1,0.0257091994970344,67.385825545908,17.32435632232105,6655503.61385431,17431.2211442823,109.480412497597,4481.427418752778,17431.2211442823,4481.427418752778,0.0011853309509059042,0.257091994970344,,-23.935107755245625,5811446.607220904,18547244.537498336,5811446.607220904,893,11891,0.07176347400794028,0.11078847310035574,0.08970445324755265
2015-01-20,1614335406,1408,2185673,1552.3245738636401,1391594.264538482,813088794.713778,0.070664072853496,0.016871828414695676,0.06,0.01432566315531384,44.589029970556,10.646123729672976,6775739.95594815,16950.652094645302,106.15247621731399,4047.1555361800583,16950.652094645302,4047.1555361800583,0.0011266573103448296,0.238761052588564,,-30.94470325634365,5828397.259315548,18547666.830003228,5828397.259315548,631,10661,0.07030335763638401,0.1112359391977195,0.08978380984462328
2015-01-21,1614335406,1445,2768123,1915.65605536332,1521694.7815866463,823879233.8103809,0.0772220892222148,0.020101467840021165,0.09461571,0.024629153016733404,53.206019474106,13.849911341774579,6865660.28175317,17367.3946819276,108.43917663652,4520.858334447809,17367.3946819276,4520.858334447809,0.0011421782232612526,0.260307226112169,,-22.09601366917417,5845764.653997476,18548099.7936188,5845764.653997476,689,11042,0.06985603702533416,0.11258995134048157,0.09070718264739767
2015-01-22,1614335406,1405,3598888,2561.4861209964397,1600356.344571125,790895561.729537,0.0842153277531847,0.022988772130183285,0.1,0.0272976104748508,61.561404587578004,16.804792427163974,6590796.34774614,16859.6443656665,104.966135987708,4602.280046384771,16859.6443656665,4602.280046384771,0.0011683251122150786,0.272976104748508,,-26.246974161792487,5862624.298363143,18548521.26200569,5862624.298363143,731,12524,0.0699922269405891,0.11117007537284594,0.09101168570409073
2015-01-23,1614335406,1437,2061988,1434.9255393180201,1653701.0916019743,785454350.493389,0.0667867026062939,0.018783664228197203,0.04,0.01124994257550128,31.590110332776998,8.884673179937273,6545452.92077824,17231.8182474353,106.968836236413,4846.424143878055,17231.8182474353,4846.424143878055,0.0012063875230859176,0.281248564387532,,-32.97213020351159,5879856.116610579,18548952.011102147,5879856.116610579,473,10447,0.07004472028459226,0.10848621054280852,0.09115942471093612
2015-01-24,1614335406,1447,1721041,1189.38562543193,1781940.656010462,815981689.563234,0.0808853154201022,0.024440964839606377,0.08026381569299999,0.024253167426701007,26.125956880693003,7.894431643192857,6799847.41302695,17326.4605577346,107.240330798946,5235.504257935713,17326.4605577346,5235.504257935713,0.001213126535943889,0.30216813413738797,,-33.412877830135386,5897182.577168313,18549386.323997796,5897182.577168313,323,6585,0.07018124617176275,0.1083004926474908,0.08982783540738166
2015-01-25,1614335406,1446,2067250,1429.6334716459198,1865028.3076279867,830580443.073997,0.0907092043535794,0.028603596406705567,0.1,0.0315332899351761,32.564604362935,10.268691110007302,6921503.69228331,17291.6545467403,106.712002830555,5452.627562812679,17291.6545467403,5452.627562812679,0.0012389417334891842,0.31533289935176095,,-27.21213898071849,5914474.231715052,18549820.062856987,5914474.231715052,359,6638,0.07029947851616414,0.1085892068306408,0.08947762028200901
2015-01-26,1614335406,1418,4776520,3368.49083215797,1855224.2948877532,817879032.141749,0.0879166538602186,0.027498612726687428,0.1,0.0312780474680125,86.070404129154,26.921141859426974,6815658.60118124,16919.9730704543,104.120379753771,5292.237208551627,16919.9730704543,5292.237208551627,0.0011417335704266489,0.312780474680125,,-39.98445277190522,5931394.204785506,18550245.05825697,5931394.204785506,979,12084,0.07025368377717585,0.1021389573314614,0.08947758235238798
2015-01-27,1614335406,1397,2977476,2131.33571939871,1860993.9677853987,776744264.176807,0.0872275975215714,0.027291303287737403,0.09,0.028158717718769488,47.626268246778004,14.901051595104624,6472868.86814006,16655.6593261683,102.206871040738,5211.133437617374,16655.6593261683,5211.133437617374,0.0011817569228521356,0.31287464131966103,,-44.95330567025373,5948049.864111675,18550663.676177688,5948049.864111675,546,10129,0.07023516076350787,0.1003145577571653,0.0894016965714784
2015-01-28,1614335406,1482,2394424,1615.6707152496601,1707532.79099493,735966502.853576,0.0773240290126492,0.02213207485944008,0.07791751633550001,0.02230194580415396,48.714138277969,13.94320716144725,6133054.19044647,17649.9588592904,107.98791717335699,5051.860537116484,17649.9588592904,5051.860537116484,0.0012141771046171796,0.286225060205018,,-42.09734691919599,5965699.822970966,18551108.512077488,5965699.822970966,630,10015,0.07033698831655026,0.09864438237124336,0.0899515825777526
2015-01-29,1614335407,1404,2218816,1580.35327635328,1889013.1211683876,802499259.3019941,0.0684961204809649,0.021628462764100808,0.04814367114799999,0.015201935400721022,46.782850288499006,14.772240067880848,6687493.82751662,16698.0824611584,101.87888192439699,5272.617663702782,16698.0824611584,5272.617663702782,0.00134965554003507,0.31576186523018296,,-37.54307280764246,5982397.905432125,18551529.352876976,5982397.905432125,683,10392,0.07071421965150737,0.10066961753868524,0.09103409564179264
2015-01-30,1614335407,1468,2280530,1553.4945504087198,1775390.128495344,780507671.7690741,0.0730468503894087,0.021615053259267034,0.044035393975999995,0.013030368606037191,38.787877556775996,11.477593280670785,6504230.59807561,17432.654477869,106.051642973692,5158.439453320673,17432.654477869,5158.439453320673,0.0012927550748100536,0.29590671115918604,,-31.93966405252413,5999830.559909993,18551969.62264104,5999830.559909993,531,9358,0.07074141053943175,0.09787488550773113,0.08922544642440562
