date,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-08-11,1614335428,1440,3152715,2189.38541666667,5426632.947956010067036691858,809574576.840278,0.0902809358951747,0.05517128607320425070168129903,0.083903089453,0.051273741291427180883007745,54.258842473,33.157942929995757910576045,6746454.80700232,13137.6888024551,54.0005822662771,8028.529833835302033033086692,13137.6888024551,8028.529833835302033033086692,0.0022515024874342434,0.611106714016165,-70.73183509192926,-2.191415220973085,8880008.717777669067,18634759.362661285639,8880008.717777669067,601,6536,0.0643609046208047,0.05021520481011385,0.044899941134577986
2015-08-12,1614335428,1456,2215236,1521.4532967033,5442395.706957035330202600115,794563822.360577,0.0845102481230815,0.05171749906348470931757233485,0.06,0.036718031395314,39.381775625356,24.1003545635838873932996964,6621365.18633814,13271.5047316464,54.4692071525003,8121.72545666084696207441616,13271.5047316464,8121.72545666084696207441616,0.0022822345084745786,0.6119671899219,-70.00485989221075,7.638786268292251,8893280.222509315435,18635196.058225155499,8893280.222509315435,466,5697,0.06432421239895918,0.04699928367472235,0.04482328985582148
2015-08-13,1614335428,1453,1754270,1207.3434273916,5138163.873024288180756234004,836432107.080523,0.0828521110650894,0.04779737970514135326000578153,0.05,0.02884499808797345,44.491583641953,25.66719290166090220080340296,6970267.55900436,13227.3413906096,54.2073261930567,7630.852742422119744810482302,13227.3413906096,7630.852742422119744810482302,0.0021795172220923456,0.576899961759469,-69.22348736445619,1.934346643645077,8906507.563899925082,18635631.604646757866,8906507.563899925082,537,6082,0.06419061045568522,0.048312493576573766,0.04554621368275125
2015-08-14,1614335428,1399,1439429,1028.89849892781,5334976.465889018317478462357,841198801.586848,0.0568626452671906,0.03401201393689732567188515822,0.034969168965,0.020916576367676615107360005,20.584277586723,12.31234904515683356802384701,7009990.01322373,12719.473096017,52.0516818418143,7608.068428384159963255313169,12719.473096017,7608.068428384159963255313169,0.002245654295149038,0.598143364190657,-65.91267425423479,10.127680252829702,8919227.036995942077,18636051.586906886722,8919227.036995942077,362,5314,0.0638061265053876,0.048067904482527526,0.045653707687377615
2015-08-15,1614335428,1405,2085061,1484.02918149466,5408823.42231999252990083058,808310652.878292,0.0757268974025257,0.04585695555210015591433125502,0.040111273847,0.024289664109210527687755297,36.87899903503,22.33233735387276630192244553,6735922.1073191,12753.105145122,52.1147976584475,7722.732554095291073047947822,12753.105145122,7722.732554095291073047947822,0.0023118437405026293,0.605557036205351,-62.10291140712829,13.953027699359332,8931980.142141064109,18636472.941753192931,8931980.142141064109,487,5816,0.0637959216557139,0.04785827007568739,0.045656505218092336
2015-08-16,1614335428,1410,3105546,2202.51489361702,5511390.966746846325078011311,767996011.955319,0.0752431859577408,0.04636174699337757172017264353,0.055266445932,0.034052903939522358977402112,53.121689286165,32.73139337732456267687991264,6399966.76629433,12778.032221559,52.1420665595733,7873.296291066993152733601344,12778.032221559,7873.296291066993152733601344,0.0023796269240210356,0.616158744519616,-61.11595462467094,15.792960481424112,8944758.174362623119,18636895.386975238542,8944758.174362623119,706,6403,0.06379930580450131,0.04791278489521992,0.04561738181945067
2015-08-17,1614335428,1442,2190384,1518.99029126214,5458888.999389689838711357604,849874530.714286,0.0493087910503339,0.03004876261125388938397589816,0.027797622969,0.016939863175715870914994217,31.606935063264,19.26125683381372487407743715,7082287.75595238,13055.5140140913,53.1967149676994,7956.026360023104273397084861,13055.5140140913,7956.026360023104273397084861,0.002361928312682641,0.609399702794993,-59.25174110177309,16.11479394423717,8957813.688376714469,18637328.19989148049,8957813.688376714469,641,6625,0.06372114074538246,0.0478781108012762,0.04564961488839176
2015-08-18,1614335429,1463,1926644,1316.91319207109,4472494.16807738454211504447,847531487.194122,0.0495088950459407,0.02468255321735371694543637001,0.03,0.01495643552201079,26.734803324808,13.32857873737101811858835594,7062762.39328435,13229.2345752011,53.8250754279028,6595.406464318368525818020662,13229.2345752011,6595.406464318368525818020662,0.0022881145102279423,0.498547850733693,-66.55502522630127,-7.67355183165723,8971042.922951915542,18637767.075389447376,8971042.922951915542,540,6402,0.06446873952192107,0.06060285572980166,0.0526525151493072
2015-08-19,1614335429,1390,1379145,992.190647482014,4654715.518417730974858454563,839211675.858993,0.0444577962479063,0.02303514332926205786706197605,0.024161538642,0.012518940492921635678455116,19.917092719062,10.31974421150939031821821828,6993430.63215827,12551.8891934275,50.9978427500668,6503.573974097614463050303645,12551.8891934275,6503.573974097614463050303645,0.00228034088252484,0.518135069062198,-68.7538544238525,-5.699447386381612,8983594.812145343022,18638183.747014544076,8983594.812145343022,448,5477,0.06441238098466402,0.06096611688467925,0.05235464793220994
2015-08-20,1614335429,1379,1672127,1212.56490210297,5370297.112493387683727596796,764360070.405366,0.0538614592024968,0.03215329726437969004646332966,0.03,0.01790888943994068,25.476470202781,15.20850960605160151067370104,6369667.25337805,12435.5623285794,50.4553682123035,7423.570362200658310140155666,12435.5623285794,7423.570362200658310140155666,0.002534617608416128,0.596962981331356,-67.56938635273667,1.790597843760478,8996030.374473922434,18638597.400044891466,8996030.374473922434,473,5712,0.06522708888773676,0.06531089933177305,0.055348821359319914
2015-08-21,1614335429,1518,2528133,1665.43675889328,5114152.972657244709393802671,799712334.593544,0.0560803934324517,0.03183277800514739732884125774,0.03,0.017028827397666,32.526628190822,18.4630112429854983975140484,6664269.4549462,13667.4512698499,55.3694453463359,7758.02228800949799144767778,13667.4512698499,7758.02228800949799144767778,0.002438256329339566,0.5676275799222,-68.86690531297643,-1.0016850607672176,9009697.825743772352,18639052.658595347429,9009697.825743772352,580,6251,0.06534488390029285,0.06584634880783587,0.055655639625987186
2015-08-22,1614335429,1414,2146625,1518.12234794908,4941150.09206055447890345328,864793252.968175,0.0657054945226923,0.03598381551756669966455883819,0.038867025403,0.021285645621845373258163032,24.770971435055,13.56589845012264736173257292,7206610.44140146,12711.4335297853,51.4238836328868,6961.455543746565780743514583,12711.4335297853,6961.455543746565780743514583,0.0023745015125657574,0.547653065835144,-69.5572162153916,-4.081126171866179,9022409.25927355765,18639476.664655998296,9022409.25927355765,377,5000,0.06492134188054073,0.06616267883005152,0.05576910820655545
2015-08-23,1614335429,1391,1494648,1074.51329978433,4897579.571713007349457952604,825395295.301222,0.0500815398088337,0.02714786707315706640787342713,0.028237372838,0.015306726734587838569973816,20.483349781813,11.10347763292124921344484852,6878294.12751018,12493.027035298,50.470439229805,6772.136771158234101006482536,12493.027035298,6772.136771158234101006482536,0.002370516655172418,0.542073330348532,-70.19812353863408,-4.150932583631841,9034902.286308855641,18639894.243095804357,9034902.286308855641,409,5093,0.0649118887155121,0.06616589471423313,0.05551992282926308
2015-08-24,1614335429,1445,2195994,1519.71903114187,3936252.68849063958569942867,806003237.456055,0.0536009526756365,0.02331897825372940102275255252,0.029629643719,0.012890312262363278071800393,29.641326829627,12.89539497431236550882355727,6716693.64546713,12959.5787962593,52.2802661132326,5638.036658718298688226860507,12959.5787962593,5638.036658718298688226860507,0.0020525392115721833,0.435047831982447,-77.85052563708594,-22.759507473680827,9047861.865105114936,18640327.390494353089,9047861.865105114936,553,6374,0.06693381296354202,0.0772715518731806,0.062411396017096665
2015-08-25,1614335429,1389,2004534,1443.14902807775,4383059.231017871922266182665,784959087.678906,0.0551150295094689,0.02666273882206650821107113295,0.02747083181,0.0132894352102108596465208,28.329125167867,13.70464775454217815751717256,6541325.73065755,12439.1216551375,50.1117944178661,6017.615427564320218762481,12439.1216551375,6017.615427564320218762481,0.002172712110461715,0.48376530066968,-76.39279260150397,-15.644682695366116,9060300.986760252456,18640743.993133754824,9060300.986760252456,514,6349,0.06735082753039565,0.07994729803219155,0.06384917230257052
2015-08-26,1614335429,1468,2260799,1540.0538147139,4488964.056213051205759324462,797673059.833787,0.0672263135880661,0.03325936253594080028744863549,0.034090671592,0.016865925633222619383184296,29.512351665161,14.60086015327800247039290339,6647275.4986149,13129.2391627314,52.8154421764949,6495.523877898198746581694128,13129.2391627314,6495.523877898198746581694128,0.002187973134424315,0.494737265228313,-75.56400367800885,-16.351424281093617,9073430.22592298385,18641184.308031693387,9073430.22592298385,439,5759,0.06703381904763321,0.07982947235617904,0.06385116808836099
2015-08-27,1614335429,1412,1821888,1290.28895184136,4222383.484734420502165473805,853058973.065864,0.0492588415599083,0.02289112565375637562491995264,0.0278184768355,0.0129275522641569605240407065,23.644243948756,10.98774031380306773533762067,7108824.77554887,12611.3355838755,50.6616380406602,5860.626404725391952210657826,12611.3355838755,5860.626404725391952210657826,0.0020659342770309795,0.464711002712403,-76.79409644808325,-24.4142613812949,9086041.561506859344,18641607.835136119174,9086041.561506859344,480,5907,0.06686740295277536,0.08001715954084428,0.06398937860865676
2015-08-28,1614335429,1426,2144747,1504.0301542777,4294138.126529085129048767512,784873947.120617,0.0671712548910788,0.03170131340911568415183128737,0.048273115488,0.022782381627394169704395264,28.144755799362,13.28285031841946354211836554,6540616.22600514,12718.5722497231,51.0210050919574,6002.499814224894660303944917,12718.5722497231,6002.499814224894660303944917,0.0020327603477498547,0.471947613015728,-78.57783576735538,-18.999035752354427,9098760.133756582491,18642035.841869301926,9098760.133756582491,419,5657,0.06687209276761263,0.07968945324775654,0.06378731663463598
2015-08-29,1614335430,1435,1577218,1099.10662020906,4329691.885776086901958157833,838510614.593728,0.0466466877367727,0.02216592479927320461937611179,0.0282588240565,0.0134282410894199222489480345,19.498315473971,9.265356566096204948037171823,6987588.45494774,12783.2474091736,51.2085067167995,6074.439890806490999922819577,12783.2474091736,6074.439890806490999922819577,0.002067595164231446,0.475187540096213,-78.55489040490143,-17.308987268163083,9111543.381165756111,18642466.310307011637,9111543.381165756111,418,5400,0.06687318861824595,0.07971800683650027,0.06375478410141974
2015-08-30,1614335430,1424,1659101,1165.09901685393,4113768.469958454246713816534,817152789.051966,0.0388027769551426,0.01749473214730630459193656358,0.02,0.00901725779447736,22.583216187893,10.18193410973227233837473012,6809606.57543305,12668.3553068134,50.6777990311579,5711.691281678587927145002231,12668.3553068134,5711.691281678587927145002231,0.001968665319111632,0.450862889723868,-81.62422572011234,-20.31580904374296,9124211.736472569481,18642893.191754681014,9124211.736472569481,582,5886,0.06698087819580255,0.08015060553666688,0.06409886052602247
2015-08-31,1614335430,1427,2535178,1776.57883672039,4188184.27685856565895004462,862850061.180098,0.0530330898216985,0.02430941970161236080490499298,0.027437643773,0.012576925092308830559275986,32.721416419988,14.99891195589483830537022862,7190417.17650082,12672.470176499,50.6239491473047,5808.833639759697446704088718,12672.470176499,5808.833639759697446704088718,0.001987009287551141,0.458382111684282,-79.19460097629111,-21.489888436819534,9136884.206649068511,18643321.393132570335,9136884.206649068511,617,6661,0.06697583995293561,0.07994740143139699,0.06411026578955462
2015-09-01,1614335430,1378,1691659,1227.61901306241,4147951.434177875259667796627,814258017.688679,0.0547349475097997,0.0248152981523762280706475859,0.05,0.02266860505158365,37.438704096703,16.97366393622534235785787412,6785483.48073899,12226.2585493524,48.776155752939,5543.044526276352064426038565,12226.2585493524,5543.044526276352064426038565,0.0019888616899474015,0.453372101031673,-77.9698696120351,-26.54429952565725,9149110.465198420941,18643734.480041662414,9149110.465198420941,684,6337,0.06632174826976996,0.07903938369373566,0.0641193935589021
2015-09-02,1614335430,1467,1623344,1106.57396046353,4138373.869065549069189591228,803478656.5576,0.0544283024398276,0.02458437020026897943083351128,0.05,0.02258417872525775,35.051826771249,15.8323344089732343165562886,6695655.47131334,12997.9280487158,51.7811352382381,5870.950602204766997718229949,12997.9280487158,5870.950602204766997718229949,0.0019681014494447673,0.451683574505155,-76.66359468167802,-23.733448786729365,9162108.393247136775,18644174.554745619226,9162108.393247136775,644,5810,0.06624122520773545,0.07882857827961152,0.06397042712368246
2015-09-03,1614335430,1437,4452319,3098.34307585247,4109376.845265780967461149879,827207225.587335,0.0822952204791783,0.0368598185544433856528900604,0.04118148,0.01844507945619390020724,53.08041720907,23.77458296761598217847304991,6893393.54656112,12708.1624466884,50.5566434476846,5691.953423514332593329886789,12708.1624466884,5691.953423514332593329886789,0.00197218579777908,0.447897439727613,-77.96743180328994,-27.90509361026115,9174816.555693825186,18644605.714806482674,9174816.555693825186,645,6074,0.0661272708524808,0.07809492743348002,0.06389176122776846
2015-09-04,1614335430,1397,1943802,1391.41159627774,4291547.965518286178858960299,790806470.181818,0.05601610829583,0.02616650073078353548929901224,0.03,0.01401373722318984,25.039200408236,11.69642582666023569247091741,6590053.91818182,12342.9375282845,49.0377053010516,5765.689436120909874810434316,12342.9375282845,5765.689436120909874810434316,0.0020206310993570995,0.467124574106328,-77.58927339547303,-24.008472009805224,9187159.493222109707,18645024.757907160105,9187159.493222109707,447,5691,0.06615503446580921,0.07869094655831342,0.06404604160180064
2015-09-05,1614335430,1418,1703900,1201.62200282087,4451057.044014603177333597026,770545056.742595,0.0448563597082406,0.02170275632677128295379973955,0.025358406011,0.012269103201233701762867991,22.742174372078,11.00329745767304810205658612,6421208.80618829,12511.4076546679,49.6394256181333,6053.36753584743179884737689,12511.4076546679,6053.36753584743179884737689,0.002050960958503799,0.483827855580181,-75.21125123177026,-33.85570158199706,9199670.900876777577,18645450.091028733812,9199670.900876777577,507,6350,0.0627233919992886,0.07128885460148432,0.06418784283421086
2015-09-06,1614335430,1387,2184027,1574.6409516943,4636947.670388847502110109254,734369760.493872,0.0582263156955808,0.02930912164734609284432310646,0.038091730466,0.019174065002203931321416352,24.862636802013,12.51499494341678083914108034,6119748.0041156,12218.2225353011,48.4119073258347,6150.232353249588104682490059,12218.2225353011,6150.232353249588104682490059,0.002090341009059028,0.503365553825872,-73.82185074448577,-30.206223143179784,9211889.123412078633,18645866.012914055781,9211889.123412078633,427,5388,0.060448975888970365,0.0719512540535308,0.06439705751269201
2015-09-07,1614335430,1470,1710906,1163.88163265306,4609060.643583689019087852114,730146750.566667,0.0439894373388031,0.02197873372510021379839897442,0.023850991857,0.011916828921158456634860598,22.566581354806,11.27509040097641452505387408,6084556.25472222,12936.4242091241,51.1857358380929,6463.511248334937084264632717,12936.4242091241,6463.511248334937084264632717,0.0020763375768556424,0.499636618577814,-73.12187243927016,-25.750269217906485,9224825.547621202716,18646306.983372164724,9224825.547621202716,513,6214,0.05974929279681098,0.071133186225856,0.06418774815420879
2015-09-08,1614335431,1491,1562856,1048.19315895372,4761460.14366340276058615671,813732932.914822,0.0462475502298571,0.02383715064833115850693803299,0.03,0.015462754586907,20.395169651367,10.5121834359140506430950623,6781107.77429019,13101.8544507584,51.7667726361892,6753.02533351507809216200896,13101.8544507584,6753.02533351507809216200896,0.002110884623027467,0.5154251528969,-72.14912978541514,-23.29030433211554,9237927.402071961117,18646753.923888598089,9237927.402071961117,441,5714,0.05976881632147979,0.07151445955281889,0.06394362250895015
2015-09-09,1614335431,1379,2334512,1692.90210297317,4752947.429978153185338679728,863223823.637418,0.0585912904680148,0.03010600280817806210177972241,0.03628797,0.01864587241544838870873,27.772271681839,14.27024533107639362601720445,7193531.86364515,12099.0867785321,47.7422057059754,6216.882024978195018334167599,12099.0867785321,6216.882024978195018334167599,0.002152418655172417,0.513830683156109,-70.78546105316073,-22.20295992541397,9250026.488850493189,18647167.499748867088,9250026.488850493189,474,5720,0.05959639707276085,0.07150405833383276,0.0638084188746291
2015-09-10,1614335431,1427,2464268,1726.88717589348,4623058.606267733034833485703,813562294.315347,0.0540719201708677,0.02698805168602482751495965635,0.03,0.01497341962375797,26.981888165263,13.46703779132639776428244654,6779685.78596122,12504.1603255351,49.2739910040278,6241.001319899437090573771325,12504.1603255351,6241.001319899437090573771325,0.0020905256119228546,0.499113987458599,-74.41884368731569,-18.32621438922754,9262530.649176028284,18647595.794116047361,9262530.649176028284,499,5618,0.059538905243999435,0.0704214082350636,0.06071371851030498
2015-09-11,1614335431,1424,2367924,1662.86797752809,4600109.317075179526190329612,854609435.93118,0.0739094533816213,0.03665681065253021333300344871,0.05,0.02479845877310025,29.859419166175,14.80935150362220360749368088,7121745.2994265,12459.7023717017,49.0328420116602,6179.628311794880289335543908,12459.7023717017,6179.628311794880289335543908,0.0020592877524839245,0.495969175462005,-74.32207203957176,-18.954940129175693,9274990.351547729975,18648022.546763295483,9274990.351547729975,404,5408,0.05950165365672586,0.0704046813794932,0.059539041117025245
2015-09-12,1614335431,1416,1529121,1079.88771186441,4333918.076643124268238544902,803048189.091102,0.0517696575603625,0.02415813378848453475424849594,0.031210761573,0.014564395231741348106015475,20.138396790981,9.397514043720478186320381075,6692068.24242585,12376.6564712328,48.6411230233441,5775.52444764638014892214846,12376.6564712328,5775.52444764638014892214846,0.0019743726054938654,0.466646582707575,-74.91977936610415,-19.11135142315415,9287367.008018962748,18648447.627783128547,9287367.008018962748,389,5159,0.058785492884489816,0.07045475103060131,0.060018700248602265
2015-09-13,1614335431,1400,1905748,1361.24857142857,4303899.980602253942845789714,798076449.127857,0.0443439633107735,0.0205226325369850377266164732,0.024944906162,0.011544641132875995530228986,25.054339270587,11.59528738339653358838555351,6650637.07606548,12218.8267475856,47.9577460987079,5654.940890519359455685675157,12218.8267475856,5654.940890519359455685675157,0.0020074078883693786,0.462805554685253,-74.68199819863983,-22.626316299358848,9299585.834766548309,18648867.555336312771,9299585.834766548309,565,6156,0.058656809306388724,0.06998003730016411,0.059816227797975983
2015-09-14,1614335431,1421,2359049,1660.13300492611,4475367.727427766111004236615,742214994.627023,0.0457333958999064,0.02197964408791240421070317527,0.025370887549,0.01219334509385535427717427,29.31510677184,14.0889518603518499456116032,6185124.95522519,12383.1515137045,48.5380729807138,5951.389736148495864320331035,12383.1515137045,5951.389736148495864320331035,0.002080997249561656,0.48060380506223,-73.41388646523009,-20.63442808395475,9311968.986280252777,18649293.702977519537,9311968.986280252777,641,6668,0.05756714120601358,0.07039406267802514,0.05998687899337875
2015-09-15,1614335431,1442,2652589,1839.52080443828,4691019.633957986511020000655,778789527.894591,0.0592920098783237,0.02982888256404148264117495422,0.03,0.01509253065898167,32.788481462713,16.49537205791493683175518236,6489912.73245492,12550.0223983774,49.1259460262164,6313.719927280585981404811409,12550.0223983774,6313.719927280585981404811409,0.0021835392104032677,0.503084355299389,-73.41909757969425,-18.351502794687224,9324519.008678630226,18649725.883055926677,9324519.008678630226,553,6459,0.05744708494080695,0.07093054266350925,0.06029742275337173
2015-09-16,1614335432,1407,3338151,2372.53091684435,4584302.752797991807796953232,782221619.337598,0.0780625335183825,0.03832838803234317248273981202,0.04,0.01963983811686944,37.548078622342,18.43595464355707455662702571,6518513.49447998,12223.4339392677,47.7849037311749,6001.656594986633649795252727,12223.4339392677,6001.656594986633649795252727,0.002143681929865578,0.490995952921736,-73.2737212714326,-19.42957131915258,9336742.442617897949,18650147.681077213124,9336742.442617897949,481,5451,0.05731846219285777,0.0709996261938364,0.06035072885826689
2015-09-17,1614335432,1417,1989285,1403.87085391673,4612007.135017326038055552719,761632813.814397,0.0489722540687102,0.02415866776350053568217270418,0.02827993,0.01395086761345485139729,27.375490024409,13.50469527979679855837047298,6346940.11511997,12298.9612300295,48.0169105584783,6067.242030060024698974783714,12298.9612300295,6067.242030060024698974783714,0.0021153844962010534,0.493313371477753,-71.52019976024428,-1.0499452055076821,9349041.403847927447,18650572.956939887745,9349041.403847927447,559,6189,0.05634070624798862,0.060870453568626554,0.060231141622862375
2015-09-18,1614335432,1408,2515998,1786.93039772727,4648498.873497564184942205515,741911651.847301,0.0574481524458208,0.02852694618286704199092901273,0.05,0.0248284278678681,29.815591119381,14.80548506890799717682123292,6182597.09872751,12201.4791810351,47.5742372751769,6058.870914552486376443765406,12201.4791810351,6058.870914552486376443765406,0.0021295948474576287,0.496568557357362,-68.5011393491017,-4.162333914952028,9361242.883028962516,18650994.832508288318,9361242.883028962516,519,6046,0.056223066745224856,0.060444565372679906,0.0601898593538568
2015-09-19,1614335432,1432,2180970,1523.02374301676,4635344.667012615532906064356,743098926.441341,0.052787991350167,0.02610410971477519876924255429,0.03,0.01483525459888101,25.28544785673,12.50386855337732367202658991,6192491.05367784,12397.3928088027,48.2741842235733,6130.615956030820569609928891,12397.3928088027,6130.615956030820569609928891,0.002129284997077731,0.494508486629367,-65.57877963590877,-17.16262111822971,9373640.275837765246,18651424.667853401193,9373640.275837765246,479,5742,0.05620274222401995,0.05407293543989895,0.05954630894599336
2015-09-20,1614335432,1465,1767010,1206.15017064846,4548563.460676954809761164344,775129513.964505,0.0602618615509022,0.02920263948881512977499739414,0.0398106365505,0.0192920636217400911266468865,21.573746435223,10.45454493699582246843585148,6459412.61637088,12665.4253229756,49.2513283720816,6137.610756795962654583392659,12665.4253229756,6137.610756795962654583392659,0.002094531644067795,0.484595708417473,-61.92444706446831,-14.627878285284782,9386305.7011607408,18651863.796289623227,9386305.7011607408,358,4662,0.05594236051008805,0.05350203879428866,0.05953400420551934
2015-09-21,1614335432,1420,1909299,1344.57676056338,4510178.053550342007978654546,806348960.883099,0.0463531211371276,0.02224390983250456035961433966,0.023543713875,0.01129814423948927063022225,24.335388596992,11.67805266206489898759193242,6719574.67402582,12259.1752683641,47.6093853879208,5882.926167660844025568052992,12259.1752683641,5882.926167660844025568052992,0.0021161182875511432,0.479879440409198,-62.43332090551775,-12.375284583241493,9398564.876429104897,18652289.715256685797,9398564.876429104897,525,5312,0.05544630376776662,0.05319964910027292,0.05954057177284822
2015-09-22,1614335432,1403,1655982,1180.31503920171,4384482.667096475310220186407,814926105.781183,0.0483410151852064,0.02252236205896185916300730347,0.026636263788,0.012409991280343225748011452,22.478572061121,10.47289835741727569253893971,6791050.88150986,12097.4082155885,46.9207571702433,5636.253329862307003072365266,12097.4082155885,5636.253329862307003072365266,0.002020176563997664,0.465905855983229,-62.780407114925886,-14.051138490124632,9410662.284644693385,18652710.580044693456,9410662.284644693385,465,5463,0.055445166849996175,0.05338919701708744,0.05963444076469475
2015-09-23,1614335432,1443,2108207,1460.98891198891,4333518.601980251048392511397,768911535.510049,0.0487949985170311,0.02244000181380046694734081546,0.025702818727,0.011820295447951534932250252,25.129424236271,11.5566009341072328898071276,6407596.1292504,12422.2369933605,48.1171159206412,5712.778545636679882246805898,12422.2369933605,5712.778545636679882246805898,0.0019983416522501487,0.459883235901076,-68.9953626682986,5.708660540947374,9423084.521638053929,18653143.632269673811,9423084.521638053929,515,5880,0.05538837508192398,0.03479825603188155,0.05964773939830956
2015-09-24,1614335432,1384,1906629,1377.62210982659,4378288.05518629010580730006,753398503.390896,0.0556120375289765,0.02580667356804350824498621469,0.03,0.01392145012917231,26.026433563561,12.0775232298443609305568732,6278320.8615908,11898.2162843743,46.0292198134208,5521.347487634089368908174521,11898.2162843743,5521.347487634089368908174521,0.0019804054202220965,0.464048337639077,-69.24331105732662,-4.07572907839993,9434982.737922428203,18653558.388174114839,9434982.737922428203,468,5954,0.055335178403007355,0.028753665530222548,0.05960424048105911
2015-09-25,1614335432,1441,2214624,1536.86606523248,4279824.183395000903153507608,707230819.770992,0.0519000313254991,0.0235116641099829402410329199,0.03,0.01359054908610318,28.389317135048,12.86088026816066482360407509,5893590.16475827,12371.0583372242,47.7957784842837,5604.315852636382562877199765,12371.0583372242,5604.315852636382562877199765,0.0019233324400935127,0.453018302870106,-67.7413221928847,-8.432549009412984,9447353.796259652399,18653990.820146396651,9447353.796259652399,547,6710,0.054836458441381145,0.028678470792842112,0.059488944817148594
2015-09-26,1614335433,1441,2448947,1699.4774462179,4279876.220146047424647183836,773230614.466343,0.0563219259002081,0.02548184655779031339698102146,0.02922661,0.01322305619917780960392,30.582805763813,13.83664268088014094369524494,6443588.45388619,12355.9145907298,47.6749177666992,5590.212242386689051637436386,12355.9145907298,5590.212242386689051637436386,0.0019285928176504985,0.452432088400872,-67.24562380629223,-2.642268902578595,9459709.710850382198,18654423.016480498454,9459709.710850382198,543,6048,0.05307691989994528,0.02637102225163893,0.05922021377976806
2015-09-27,1614335433,1432,1799301,1256.49511173184,4171068.842376404303750378113,781152262.638268,0.0458765413717799,0.02020215326873975295803696688,0.025350099746,0.011163147550646828433227188,24.176937302928,10.64653477262584659426392438,6509602.18865223,12261.4085807016,47.2490263697604,5399.423060918597105960815925,12261.4085807016,5399.423060918597105960815925,0.0018879817726475737,0.440359117419578,-66.26128346880292,-6.69322075691848,9471971.119431083802,18654852.494908399528,9471971.119431083802,527,6042,0.05296590710382052,0.02660320815844595,0.05894833011584578
2015-09-28,1614335433,1410,2489036,1765.27375886525,4245251.195676618884474583149,752431950.531915,0.0605897647515912,0.02712126215370247276913180527,0.04,0.0179048473054124,27.568342961974,12.34017427993462690043970194,6270266.25443262,12055.4645729814,46.3963753176287,5396.281309376016729875613234,12055.4645729814,5396.281309376016729875613234,0.0018649540981881985,0.44762118263531,-63.08318417261533,-5.801153257368987,9484026.584004065195,18655275.032207740641,9484026.584004065195,455,5788,0.05249386183018836,0.026772253643113756,0.05899765384592507
2015-09-29,1614335433,1441,1875246,1301.35045107564,4109987.69109421085486881915,786282753.767523,0.0511045366432204,0.02211790800621648040515099275,0.03,0.01298392048476816,25.041222955178,10.83777492304607712971338442,6552356.28139602,12306.2745861386,47.3002609620765,5326.123023004892629639020899,12306.2745861386,5326.123023004892629639020899,0.001823562052016369,0.432797349492272,-62.305655346460185,-4.006881170162462,9496332.858590203809,18655707.553522503695,9496332.858590203809,490,6173,0.05253493333499416,0.025745597650131808,0.05910341112484103
2015-09-30,1614335433,1439,2180970,1515.61501042391,3791745.588043882223236770319,811212038.859625,0.0558096775374776,0.02225521799310634391449685318,0.03,0.01196309617350579,31.085990388375,12.39615642216022430891370638,6760100.32383021,12273.1069155714,47.1118904330923,4894.14527928998880650263528,12273.1069155714,4894.14527928998880650263528,0.0016844222708942132,0.398769872450193,-67.2452185619276,-13.00492268667497,9508605.965505775165,18656138.902204546695,9508605.965505775165,557,6355,0.052747571928320025,0.029397745926723593,0.05974439167137724
2015-10-01,1614335433,1393,1708598,1226.55994256999,3860803.167251735880982128782,735893741.870065,0.0589699795523606,0.02391388670707613569509664965,0.04,0.01622105816458188,23.057262004973,9.350329702466771246625642231,6132447.8489172,11865.8263571409,45.491722627214,4811.906487750281567100018672,11865.8263571409,4811.906487750281567100018672,0.001702248965225014,0.405526454114547,-66.02916821141444,-10.553284334931643,9520471.791862916047,18656557.090610495517,9520471.791862916047,391,5494,0.05233057545163355,0.02962785967678618,0.05927135972252538
2015-10-02,1614335433,1401,2296669,1639.30692362598,3916265.562179995717513448006,729132958.50464,0.0469218062698388,0.01927725513298447236589306033,0.0257111456315,0.010563112409812339518619422,28.809989049681,11.83623465165245650121966183,6076107.98753866,11915.0932092405,45.6235051494121,4895.171562810532871344818114,11915.0932092405,4895.171562810532871344818114,0.0017266665604909436,0.410837874017988,-65.17738358337502,-9.042990002883279,9532386.885072156571,18656977.273432384896,9532386.885072156571,614,6678,0.052186434421892545,0.029784886120475727,0.05915343500333113
2015-10-03,1614335433,1444,1594002,1103.87950138504,3887412.860285546719649475643,721999860.149585,0.0452037306183941,0.01841088868356892970334616585,0.02574404851,0.01048521449221145659868473,19.844437741475,8.082380132086756107628356425,6016665.50124654,12267.1921456171,46.9113400750446,4996.267032902936754508835683,12267.1921456171,4996.267032902936754508835683,0.0016988983886616035,0.407286930341923,-62.84842990011842,-9.066921527925482,9544654.077217773631,18657410.460106597514,9544654.077217773631,439,5705,0.05146473416607888,0.02978652670683432,0.05872858341956898
