date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-06-05,15835,1611240069,6538,7687954,1175.887733251759,823541944.2361280587297514644,100924564531679.98730499,0.000179349602542534,0.001228333314664491875522289662,0.000021,0.000143825239879396257,5.982564692011318405,40.97351437726353608187309533,7.63910748,20955.4,6.360905005,143519.7824651762059018,20955.4,143519.7824651762059018,95.124716935345,56.7191700117353,0.0007103192210347175,6.848820946637917,-14.106000230220017,-2.671818204065017,120245798.60573,120245798.60573,111434342.150560944353851116,33357,33052,1264085.744270438,8657496.923705757048722112998,38.502318793035341523,263.6954874438711696384826667,0.5381475836004055,3.685676442945036774581222875,1272578.640747404108006736,8715663.250994829898812641612,0.07110286546823073,0.03883151863285638,0.043191387341280627
2020-06-06,24800,1611240069,6750,7521123,1114.240444444444,825683690.0188081731893365372,100837366241253.47925926,0.000118354423717644,0.0008125501215327172928766434897,0.000021,0.000144173339839795686,3.833618138638199129,26.3193109865661931416443464,7.87930562,21634.4,6.565830678,148528.7477823845613904,21634.4,148528.7477823845613904,173.873463835828,57.4510248792779,0.0007100663020668994,6.865397135228366,-17.281669758182346,-3.6333381883716656,120267433.00573,120267433.00573,111456176.550560944353851116,32391,31990,691695.157803302,4748761.954834122100746678865,21.988128503015486061,150.9572344336356978175414697,0.55194618,3.78932972297224004134188,703400.230811465399089537,4829121.929532005973170430036,0.0710661221451778,0.038756951048926784,0.043053261642668775
2020-06-07,25036,1611240069,6578,7178158,1091.237154150198,821551970.0757883888905763388,98086888757731.02523563,0.000136480732490951,0.0009321422793236765103373634636,0.000021,0.00014342674975821276,4.149696671387374451,28.34178600283644778704876241,7.46767453,21086.4,6.3983961625,144016.848385789406784,21086.4,144016.848385789406784,102.024327567577,57.71993124672775,0.0007006708484336364,6.82984522658156,-19.3858237865705,-4.99754471115035,120288519.40573,120288519.40573,111477262.950560944353851116,30405,31640,1179018.007504689,8052510.510609602051709140935,39.052306120381988,266.7212065432927611855586369,0.7019604395196155,4.79428115710213976923763059,1235614.965648886100306474,8439058.975029782963818694786,0.07106648316478209,0.03871369312423664,0.04224740987818101
2020-06-08,26764,1611240070,6690,7565266,1130.831988041854,830693466.168101760518814987,97034907183610.5735426,0.000167633458526728,0.001157443769492814035445387515,0.000021,0.000144996824458368015,5.324038642808887035,36.76041411909181350178001974,7.51295237,21445,6.506048788,148069.376214747718175,21445,148069.376214747718175,102.73002852922,58.53575137536283,0.000706763099603822,6.904610688493715,-14.829184475260423,-2.318721790262503,120309964.40573,120309964.40573,111498708.407176404353851116,31760,31685,1171127.5284179428,8086179.65030375481554551103,39.299718797349731871,271.3492584629783254164743601,0.8392404554352241,5.794628618814381613990382467,1245211.590094026254338235,8597701.25439946824085965592,0.07106683930664713,0.03866981032569632,0.04224184446641456
2020-06-09,29569,1611240070,6621,7596907,1147.395710617731,816917793.3520438414909991232,96677395311634.49765896,0.000160774639585836,0.001091484805706257721770989382,0.000021,0.000142567142298546525,5.2266227582959414,35.48307954870472464631652507,7.41011656,21224,6.4378654375,144087.8584830643546,21224,144087.8584830643546,112.706678611455,57.86473065600992,0.0006942037497739545,6.788911538026025,-18.241419914195703,9.617290224313344,120331188.40573,120331188.40573,111519951.558191915336440576,32509,31627,1067649.1392365491,7248175.55992656226514214699,36.053014280901305861,244.7607246322279280956703807,0.702695587,4.770538178304270458651675,1140248.682662065600480181,7741047.437943472681979079388,0.07107964507092862,0.029893789867771237,0.039199128068358034
2020-06-10,29100,1611240070,6645,7572174,1139.529571106095,819941120.3688484546037362956,90771571577029.3599699,0.000170060139350818,0.001158590950773991301496425187,0.000021,0.000143069446250790612,5.470154442358418452,37.26723652259624960463828947,6.98477377,21297.6,6.4590473,145096.9446890875303872,21297.6,145096.9446890875303872,137.063399444322,58.63715112285436,0.0006889689271121941,6.812830773847172,-17.507584149951676,13.485778885973325,120352486.00573,120352486.00573,111543471.7926346301790686,32166,31031,878078.9510085077,5982203.299298204544451231585,29.454332287741601899,200.6673814330463616826930663,0.742837024,5.060822937060250279296128,913997.385220909648535871,6226909.513248861649430164812,0.07107750576594447,0.0291867968580036,0.0391989553001007
2020-06-11,29013,1611240071,6652,7365635,1107.281268791341,753498681.8099300129702773572,91544867695094.74714372,0.000124000272539063,0.0007761991180460659064364339068,0.000021,0.000131452787523772932,3.761548267472472556,23.54600024592738705622813105,7.04786335,21319.8,6.464634866,133454.6256880635312216,21319.8,133454.6256880635312216,60.387927965233,55.67053582871647,0.0006747172725041108,6.259656548751092,-27.111677956708636,2.7665918015227247,120373805.80573,120373805.80573,111564791.5926346301790686,30335,29127,1993342.210301238,12477637.62061412088662600145,69.789034468587783805,436.8553866423112066848571409,0.6489345724077696,4.062107545883284668574237284,2032745.20696655637890114,12724286.84673059851719061481,0.07136588109166712,0.03330770657875558,0.040820450165398064
2020-06-12,28369,1611240071,6733,7308571,1085.485073518491,769713771.8309680657700093877,94224179181706.18951433,0.000158499329022109,0.001013320538561165072402316363,0.000021,0.000134257548224801421,4.710283059879034446,30.11385976496069840478730665,7.34316379,21579.2,6.542117869,137960.4992691730868592,21579.2,137960.4992691730868592,116.107838908241,57.49778741196998,0.0006760900350115889,6.393216582133401,-25.22993563323632,2.5933226806330163,120395385.00573,120395385.00573,111586371.933957497282485758,29718,28865,1036927.275004033,6629300.649022185027888019006,36.312735676835052956,232.1551838717690090891727893,0.8676325801696957,5.546962998740085976961314976,1048167.115311843803571435,6701159.382458612447336564339,0.07137890965185982,0.033270869256384575,0.04069297038204775
2020-06-13,27988,1611240071,6649,7005548,1053.624304406678,781127671.9752914315995205992,93163705554806.16288164,0.000121969161357363,0.0007911982933765918405644376606,0.000021,0.000136224304373356332,3.468437041519338175,22.49930586875018462021890515,7.16867848,21314.4,6.460695275,138263.7768159745810848,21314.4,138263.7768159745810848,201.277202082495,59.04287755475588,0.0006856191499921637,6.486871636826492,-24.24385022788736,3.2748044546547654,120416699.40573,120416699.40573,111607686.333957497282485758,28437,28235,598262.9833873415,3880855.178298544347461464651,21.512501585632428702,139.5488363730239373293086137,0.6045523728345749,3.921653640316758538656329878,607405.482270331624409559,3940161.394992330870548744449,0.07132811710411438,0.033341256732307305,0.04070766504572222
2020-06-14,27959,1611240071,6719,7056777,1050.271915463611,761064917.9193862952658163765,94655349512762.44976931,0.000126077092882325,0.0007966975765739485587726821733,0.000021,0.000132701736101010804,3.579076512743430172,22.61665080378117631185279616,7.36253329,21538.6,6.527485895,136105.2196754872049064,21538.6,136105.2196754872049064,291.111540683385,58.11828638666827,0.0006763523811082233,6.319130290524324,-26.580576561280942,-3.0408405151082296,120438238.00573,120438238.00573,111629224.933957497282485758,28388,28300,413718.52769217297,2614341.2800907365639599322,14.879109062390738986,94.02302877216829252194544777,0.63465939,4.01049537551469025000236,421078.786465657913297491,2660851.714252362678331188779,0.07121026066372944,0.032991525161312964,0.040658136576150875
